ID	Ebs_control12	Ebs_control11	Ebs_control10	Ebs_control9	Ebs_control8	Ebs_control7	Ebs_control6	Ebs_control5	Ebs_control4	Ebs_control3	Ebs_control2	Ebs_control1	Ebs_RA_4D12	Ebs_RA_4D11	Ebs_RA_4D10	Ebs_RA_4D9	Ebs_RA_4D8	Ebs_RA_4D7	Ebs_RA_4D6	Ebs_RA_4D5	Ebs_RA_4D4	Ebs_RA_4D3	Ebs_RA_4D2	Ebs_RA_4D1	Ebs_RA_2D12	Ebs_RA_2D11	Ebs_RA_2D10	Ebs_RA_2D9	Ebs_RA_2D8	Ebs_RA_2D7	Ebs_RA_2D6	Ebs_RA_2D5	Ebs_RA_2D4	Ebs_RA_2D3	Ebs_RA_2D2	Ebs_RA_2D1	encapsulated_control10	encapsulated_control9	encapsulated_control8	encapsulated_control7	encapsulated_control6	encapsulated_control5	encapsulated_control4	encapsulated_control3	encapsulated_control2	encapsulated_control1	encapsulated_RA_4D11	encapsulated_RA_4D10	encapsulated_RA_4D9	encapsulated_RA_4D8	encapsulated_RA_4D7	encapsulated_RA_4D6	encapsulated_RA_4D5	encapsulated_RA_4D4	encapsulated_RA_4D3	encapsulated_RA_4D2	encapsulated_RA_4D1	encapsulated_RA_2D12	encapsulated_RA_2D11	encapsulated_RA_2D10	encapsulated_RA_2D9	encapsulated_RA_2D8	encapsulated_RA_2D7	encapsulated_RA_2D6	encapsulated_RA_2D5	encapsulated_RA_2D4	encapsulated_RA_2D3	encapsulated_RA_2D2	encapsulated_RA_2D1
ENSMUSG00000043323	0.390803	0.691782	0.786435	0.625199	0.649922	0.77459	0.69764	0.503303	0.653015	0.900782	0.637739	0.502296	0	0.28107	0	0.47311	0.130687	0	0.130687	0	0.561912	0.418012	0.653015	0.460157	0.414518	0	0	0	0	0.419368	0.358735	0	0.358735	0.363723	0	0.351305	0.304409	0.130687	0.379543	0.653015	0.606241	0.390803	0.242604	0	0	0.236747	0.1734	0.162476	0	0.15259	0	0.250426	0.252949	0	0.27073	0.171855	0.0814958	0.523609	0.263964	0.534139	0.295876	0.203543	0	0.36461	0.0462914	0.0462914	0	0.0445937	0.154111
ENSMUSG00000042428	0	0.982505	1.15997	0.358735	0.895043	0.814489	0.914994	0.942755	0.814489	0.586634	0.941666	0.121282	0	0	0.149355	0.242604	0	0	0.28107	0.300244	0	0.451028	0.141638	0.493296	0	0.330425	0.656504	0.628341	0.606241	0.16145	0.373109	0.477541	0.464539	0.728658	0.327265	0.419368	0.901336	0.278213	0.272585	0.57096	0.355069	0.468543	0.506762	0	0	0.36461	0	0	0.157164	0	0	0	0	0.263964	0.309526	0.130687	0.132211	0.168809	0.03949	0	0.24601	0.283282	0	0.460157	0.622765	0.443948	0.276039	0.355984	0.15259
ENSMUSG00000030084	0	0	0.289252	0	0	0	0	0	0	0.263964	0	0	0	0	0	0	0.276039	0	0	0	0	0.418012	0	0.263964	0	0.0915355	0	0.130687	0	0	0.0462914	0	0	0	0	0.355069	0.804056	0.251938	0.371857	0.300244	0.414518	0.684071	0	0	0	0.882776	0.130687	0.189536	0.18131	0.263964	0.263964	0.201935	0.24601	0.0183307	0.130687	0.03949	0	0.381749	0.793333	0.506013	0.72745	0.337637	0.42946	0.261841	0.249314	0.235788	0.265334	0.485358	0.406227
ENSMUSG00000024613	0.871265	0.890092	1.02392	0.248212	0.542825	0.680077	0.249314	0.654253	0.171855	0.214074	0.806955	0.656504	0.406227	0.506762	0	0.344478	0.5187	0.341549	0.717874	0.24601	0.24601	0	0.250426	0.443948	0.0915355	0.249314	0.407087	0.250426	0.141638	0.467248	0.443948	0.31189	0.194524	0.199563	0	0.575631	1.09613	0.918975	1.20759	1.30278	1.23663	1.57751	1.21581	0	0	1.49785	0.263964	0.406227	0.470495	0.469695	0.964534	0.78709	0.55248	0.464539	0.664897	0.696125	0.351305	1.02392	0.840188	1.34906	1.24236	0.840188	1.01406	0.706713	0.588778	0.529722	0.72745	0.469695	0.664063
ENSMUSG00000036572	0.317697	0.263964	0.623873	0.24601	0.0915355	0.157164	0.608849	0.25601	0.894301	0.509213	0.847818	0.506013	0.589775	0.358735	0.263964	0.257544	0.528348	0.358735	0.265334	0.143326	0.374008	0.368618	0.133399	0.406227	0	0.358735	0.263964	0.608849	0	0.345965	0.57844	0.59636	0.653015	0	0.379543	0.194524	0.464539	0.159291	0.330425	0.133399	0.244963	0.254471	0	0	0	0	0.0563355	0.0445937	0.120108	0.533351	0.443948	0.244963	0.197307	0.145027	0.261841	0.157164	0	0.263964	0	0	0	0	0.263964	0.0861885	0	0.0114996	0.263964	0.261841	0.792506
ENSMUSG00000037149	0	0.27162	0.32244	0.25601	0	0.263964	0.263964	0.635498	0.912845	0.585938	0.141638	0.304409	0	0.460157	0	0.483025	0.503303	0.18131	0.28107	0	0	0.159291	0	0	0.512427	0.320462	0.263964	0.358735	0	0.206874	0.395892	0.31669	0.406227	0.434553	0.244963	0.434553	0.182843	0	0	0.283282	0	0	0	0	0	0	0	0.0462914	0	0	0.268096	0	0	0	0.194524	0.263964	0	0	0	0.120108	0.203543	0.232429	0.158278	0.182843	0.398608	0	0.15259	0.132211	0.141638
ENSMUSG00000067399	0.376382	0.757554	0.493296	0.424602	0.656504	0.300244	0.502296	0.668733	1.01303	0.0479817	0.244963	0.765402	0.141638	0.667042	0.321484	0.263964	0.263964	0.130687	0.374008	0.263964	0.501287	0.45491	0.407949	0.733007	0.130687	0.263964	0.309526	0.337637	0.656504	0.664063	0.728102	0.468543	0.251938	0.278213	0.824394	0.283282	0.410469	0.636736	0.283282	0.0861885	0.368618	0.130687	0.447154	0	0	0.171855	0.741232	0.259732	0.32244	0.151077	0.157164	0.174923	0.130687	0.28107	0.155644	0.250426	0.0915355	0.132211	0.317697	0.27162	0	0.358735	0.0597707	0.154111	0.792506	0.395892	0.214074	0	0.232429
ENSMUSG00000041064	0.141638	0.706713	1.07139	0.47311	0.502296	0.523609	0	0.36461	0.664897	0.263964	0.333546	0.864252	0.191339	0.468543	0.424602	0.40196	0.263964	0.141638	0.130687	0.252949	0	0.27162	0	0.283282	0.691782	0.592421	0.740066	0.112587	0	0.460157	0.406227	0.233807	0.358735	0	0.263964	0.520942	0.327265	0.248212	0.348907	0.136991	0.414518	0.355069	0.366943	0	0	0.36461	0	0	0	0.162476	0.358735	0.0635188	0	0.0411793	0	0.03949	0	0	0.120108	0.263964	0	0.263964	0	0	0.358735	0.0462914	0.157164	0.263964	0.330425
ENSMUSG00000070331	0.118246	0.72153	0.535346	0.310932	0.544853	0.390803	0.379543	0.712118	0.0915355	0.27162	0.378593	0.293476	0.130687	0.132211	0.133399	0.295876	0.129401	0.340046	0.110716	0.301622	0.310932	0.350388	0.365768	0	0.36461	0.450217	0.395892	0.405263	0.219324	0.484195	0.537773	0.530922	0.742192	0.24601	0.388591	0.577641	0.141638	0.116369	0	0.130687	0.28107	0.273484	0.122578	0.248212	0.248212	0	0.151077	0.03949	0.03949	0.295876	0.0278343	0.494135	0.374008	0.283282	0.378593	0.226997	0.369788	0.159291	0.248212	0.293476	0.0411793	0.27073	0	0.019634	0.143326	0.200745	0.189536	0.141638	0.0101046
ENSMUSG00000037070	0.348907	0.485358	0.467248	0.468543	0.579896	0.263964	0	0.178238	0.295876	0.276039	0.22128	0.28588	0.174923	0	0.263964	0.171855	0.263964	0	0	0	0	0	0	0	0	0.323831	0	0	0.233807	0	0.228653	0	0.263964	0.263964	0.251938	0.157164	0	0	0	0	0	0	0.250426	0	0	0	0	0	0	0	0.244963	0.182843	0.130687	0	0	0	0	0	0	0	0.130687	0	0	0	0.24601	0.141638	0	0	0.228653
ENSMUSG00000028978	0.502296	0.716998	0.545924	0.120108	0.345965	0.635498	0.368618	0.350388	0.406227	0.663428	0.130687	0	0	0.120108	0	0	0	0	0.254471	0	0	0	0	0	0.468543	0.900782	0.464539	0.57844	0.594678	0.468543	0.419368	0.419368	0.378593	0.464539	0.478708	0.560833	0.0814958	0.0563355	0.363723	0.503303	0.406227	0	0.120108	0	0	0	0	0.03949	0.03949	0.0247993	0	0	0.0462914	0.0247993	0	0.019634	0	0.24601	0.250426	0.0462914	0.310932	0.130687	0.03949	0.03949	0.0247993	0.226997	0	0	0.0462914
ENSMUSG00000093568	0.757554	1.08675	0.966172	0.807553	0.141638	0.141638	0.493296	0.248212	0	0.251938	0.141638	0.149355	0.157164	0.159291	0	0	0.157164	0.141638	0	0	0	0.189536	0	0	0.418012	0.443948	0.418012	0.170322	0.580551	0.283282	0.232429	0.27073	0.533351	0.28486	0.664897	0.986262	0	0.154111	0.233807	0.157164	0.154111	0.24601	0.589775	0	0	0	0	0.0462914	0	0	0	0	0.130687	0.0462914	0.0462914	0	0	0	0.120108	0	0.232429	0.155644	0	0	0.0915355	0.15259	0.141638	0	0.0758541
ENSMUSG00000074698	0.234841	0.374008	0.358735	0.836767	0.667042	0.675163	0.340046	0	0.0635188	0.441403	0.730323	0.687197	0.439146	0.226997	0.443948	0	0.481861	0.57096	0.469695	0.476377	0.265334	0.254471	0.536584	0.24601	0.205206	0.24601	0.290847	0.577641	0.0462914	0.15259	0	0.345965	0.483025	0.18131	0.628341	0	0.197307	0	0	0	0.46097	0.24601	0.228653	0.335299	0.335299	0	0.0462914	0.300244	0.0278343	0.157164	0.0375354	0.263964	0.03949	0.0981885	0.0915355	0.10045	0.332695	0.294851	0	0.513663	0.304409	0.130687	0.263964	0.122578	0.447154	0.121282	0.0666575	0.130687	0.0114996
ENSMUSG00000022475	0.792506	0.544853	0.467248	0.71986	0.0734032	0.704732	0.61978	0.149355	0.254471	0.332695	0.362058	1.0246	0.132211	0	0.250426	0.141638	0.248212	0.10045	0.450217	0.230535	0.263964	0.468543	0.757554	0.24601	0.898246	0.0915355	0.443948	0.443948	0.464539	0.84189	0.508142	0.418012	1.10452	0.389849	0.477541	0.680077	0.355069	0.294851	0.385889	0.219324	0.337637	0.577641	0.228653	0	0	0	0.585135	0.374008	0.24601	0.0462914	0.141638	0.141638	0.03949	0.261841	0.265334	0.332695	0.182843	0.130687	0	0.130687	0.263964	0.39765	0.239106	0.233807	0.261841	0.368618	0.45491	0.298858	0.141638
ENSMUSG00000085361	0.294851	0.145027	0.406227	0.157164	0.0462914	0	0.171855	0	0.15259	0.157164	0.143326	0.157164	0	0	0	0	0	0	0	0	0	0.263964	0	0	0.157164	0	0.019634	0	0.321484	0.28107	0.0304371	0.132211	0.24601	0	0.201935	0.149355	0.157164	0.345965	0.182843	0.561912	0.40276	0.856648	0.822658	0.363723	0.363723	0.263964	0.501287	0.508142	0.825224	0.28107	0.600743	0.087998	0.0915355	0.0143351	0.0157533	0.232429	0.157164	0.520942	0.263964	0.348907	0.140089	0.506762	0.184393	0.358735	0.419368	0.248212	0.469695	0.776297	0.232429
ENSMUSG00000046408	0.330425	0.330425	0.141638	0.143326	0.4092	0.414518	0.726849	0.479859	0.55975	0.747801	0.157164	0.681422	0.639986	0.506013	0.27162	0	0.474422	0.235788	0.514509	0.486905	0.376382	0.793888	0	0.368618	0.171855	0.157164	0	0.203543	0.248212	0	0.157164	0.424602	0.353813	0.192928	0.330425	0.304409	0.130687	0.37496	0.232429	0.171855	0.254471	0.141638	0.337637	0	0	0.263964	0.27162	0.358735	0.309526	0.362058	0.143326	0.0462914	0.268096	0.263964	0.158278	0.305795	0.141638	0	0	0	0	0.0355888	0.244963	0.157164	0	0	0.0265401	0	0.0157533
ENSMUSG00000003863	0.747801	1.01647	0.658587	0.263964	0.468543	0.588778	0.483025	0.5479	0.505244	0.508142	0.469695	0.456397	0.141638	0.130687	0.130687	0	0.141638	0	0.157164	0	0	0	0.205206	0	0.616798	0.261841	0.385889	0.263964	0.785783	0.59636	0.259732	0.424602	0.656504	0.430813	0.381749	0.616112	0.40196	0.263964	0.295876	0	0.10045	0.154111	0.261841	0	0	0.219324	0.0597707	0.478708	0.0462914	0.406227	0.186185	0.379543	0.381749	0	0.0157533	0.358735	0.327265	0.244963	0.406227	0.374008	0.242604	0.130687	0.203543	0.28107	0.130687	0.300244	0.130687	0.449061	0.433244
ENSMUSG00000096037	0.130687	0.233807	0.630821	0.410469	0.151077	0	0.130687	0	0.141638	0.37096	0.132211	0.0683871	0.132211	0	0	0	0	0	0.390803	0.350388	0	0.674112	0.120108	0.232429	0.512427	0.443948	0.78527	1.0158	0.143326	0.625199	0.620664	0.330425	0.219324	0.116369	0.506013	0.0462914	0	0.120108	0	0	0	0	0	0.0462914	0.0462914	0	0	0	0	0	0	0	0	0.130687	0	0	0	0	0	0	0	0.251938	0.03949	0.0462914	0	0	0.0826071	0.03949	0.03949
ENSMUSG00000013936	0.244963	0.440508	0.406227	0.157164	0	0.577641	0.310932	0.130687	0.140089	0.191339	0.368618	0	0	0.203543	0.149355	0.15259	0	0	0.132211	0.157164	0	0.157164	0	0	0.130687	0.235788	0.162476	0.263964	0.0462914	0.323831	0.191339	0.0462914	0.0981885	0.122578	0.315294	0.488914	0	0.141638	0	0	0	0	0.130687	0	0	0	0	0	0	0	0	0	0	0.121282	0	0	0	0.0462914	0	0	0	0	0	0	0	0.03949	0.03949	0.0247993	0.191339
ENSMUSG00000079162	0.443948	0.577641	0.972165	0.366943	0.503303	0.836767	0.657986	1.14284	0.544853	0.502296	0.27073	0.637739	0.0355888	0.715936	0.130687	0.726849	0	0.203543	0.310932	0.407949	0.332695	0.745967	0.757554	0.520942	0.0938088	0.212969	0.434553	0.443948	0.31189	0.325535	0.664063	0.656504	0.250426	0.656504	0.922384	0.443948	0.506762	0.289252	0.763531	0.74307	0.471802	0.263964	0.918975	0.0462914	0.0462914	0.509213	0.24601	0.0635188	0.0635188	0.143326	0.157164	0.0666575	0	0.0213364	0.37096	0.03949	0.123851	0.228653	0.27073	0.158278	0.0666575	0.290847	0.228653	0.715327	0.348907	0.171855	0.0462914	0.0375354	0.0479817
ENSMUSG00000024666	0.345965	0.763531	0.143326	0.592421	0.141638	0	0.526936	0	0.303018	0.212969	0	0.460157	0.141638	0	0.154111	0.350388	0.120108	0.171855	0.503303	0.66012	0.130687	0	0.145027	0.257544	0.509213	0.606241	0.415825	0.130687	0.42946	0.522928	0.0355888	0.310932	0.0479817	0.506013	0.160418	0.132211	0.130687	0	0	0.309526	0	0	0.232429	0	0	0	0.155644	0.0230654	0	0	0.27073	0.330425	0	0.0814958	0.189536	0.110716	0.162476	0	0.252949	0	0	0	0	0	0.0157533	0.122578	0.00650631	0	0
ENSMUSG00000083538	0.263964	0.28107	0	0.121282	0.28486	0.567441	0.332695	0.249314	0.257544	0	0.00131581	0.0981885	0.0101046	0.263964	0.141638	0.263964	0	0	0	0	0	0	0	0.141638	0.141638	0.130687	0	0.0915355	0.0938088	0	0.266709	0.141638	0.263964	0.0462914	0.130687	0.0861885	0.263964	0	0.345965	0.263964	0.294851	0.534139	0.283282	3.21052	3.21052	0	0.527624	0.506762	0.825224	0.478708	0.254471	0.404412	0.458447	0.0861885	0.10045	0.390803	0.433244	0.0462914	0.28486	0.0479817	0.0462914	0.443948	0.132211	0.5479	0.639986	0.312906	0.130687	0.337637	0.263964
ENSMUSG00000021275	0.839266	0.345965	1.05916	0.691205	0.728658	0.736375	0.592421	0.862108	0	0.506013	0.696125	0.31669	0	0.141638	0.244963	0.325535	0	0	0.203543	0.191339	0.793333	0.258636	0.232429	0.475221	0.263964	0.61978	0.244963	0	0.312906	0.512427	0.141638	0.235788	0.305795	0.355984	0.274763	0.27162	0.254471	0.572037	0.506762	0.304409	0.418012	0.366943	0.157164	0	0	0	0.600743	0.550199	0.236747	0.24601	0	0	0.141638	0.232429	0.03949	0.03949	0.126335	0.263964	0.424602	0.259732	0	0.0861885	0.352562	0.398608	0.295876	0	0.0462914	0.327265	0.166256
ENSMUSG00000097877	0.886227	0.460157	0.141638	0.632491	0.726849	0.130687	0.959408	0.700894	0.545924	0.141638	0	0.406227	0	0.157164	0.134593	0	0.588025	0.506762	0.130687	0.55975	0.577641	0.858603	0.477541	0.664063	0.404412	0	0	0.0915355	0.527624	0.03949	0.59636	0.835698	0.464539	0.141638	0.0915355	0.78709	0	0.0597707	0.244963	0.14764	0	0.608849	0.155644	0	0	0	0.283282	0.24601	0.585135	0	0.694554	0.28107	0.379543	0.263964	0.55248	0.241559	0.197307	0	0	0	0	0	0	0.0462914	0	0.502296	0.485358	0.187979	0.362058
ENSMUSG00000044950	0.791944	0.793333	0.680796	1.16237	0.769624	0.656504	0.691782	0.757554	0.440508	0.212969	0.894301	0.5479	0	0.793333	0.27073	0.898246	0.580551	0.419368	0.509213	0.636736	0.624537	0.92935	0.132211	0.904359	0.447905	0.719264	0.39765	0.577641	0.621658	0.579896	0.392076	0.517501	0	0.369788	0.219324	0.632491	1.00685	0.374008	0.638752	0.477541	0.363723	0.358735	0.656504	0	0	0.748332	0.239106	0.496466	0.406227	0.32244	0	0.283282	0.414518	0.141638	0.692466	0.133399	0.182843	0.300244	0.217667	0.395892	0.03949	0.464539	0.608849	0.232429	0.668733	0.283282	0.32244	0.512427	0.464539
ENSMUSG00000021116	0	0.757554	0.812127	0.572037	0.57844	0.140089	0.831747	0.411735	0.566369	0.404412	0.388591	0.55248	0.236747	0.130687	0.434553	0.371857	0.261841	0.120108	0.235788	0.404412	0.579097	0.261841	0.232429	0.191339	0.141638	0.171855	0.186185	0.793333	0.232429	0	0.141638	0.157164	0.203543	0.5479	0.157164	0.608227	0.390803	0.263964	0.141638	0.163608	0	0.726849	0	0	0	0	0.0213364	0.110716	0	0.0462914	0.132211	0.130687	0.149355	0	0.485358	0	0.286856	0.244963	0.374008	0.141638	0.266709	0.132211	0.366943	0.37496	0.232429	0.509213	0.235788	0.371857	0.0959591
ENSMUSG00000036036	0.921932	0.617425	0.806955	0.542825	0.667042	0.404412	0.528348	0.61978	0.219324	0.666365	0.850161	0.24601	0	0	0.263964	0	0.502296	0	0.27162	0	0.248212	0.51135	0.71986	0.51135	0.502296	0.506762	0.151077	0.18131	0.586634	0.43783	0.862108	0.280166	0.263964	0.593419	0.577641	0	0.141638	0.263964	0.422452	0.27073	0.585938	0.261841	0.668733	0	0	0	0.236747	0	0.191339	0.130687	0.4092	0.263964	0.509213	0.406227	0.141638	0.0716681	0.248212	0	0.42946	0.235788	0.419368	0.18131	0.289252	0.406227	0	0.36461	0.252949	0.235788	0.263964
ENSMUSG00000031805	0	0.261841	0.757554	0	0.154111	0.406227	0.585135	0.80354	0.15259	0	0.289252	0.358735	0	0.149355	0	0	0.157164	0.157164	0.503303	0.157164	0.200745	0	0.15259	0	0.384623	0.78709	0.726849	0.440508	0.03949	0.464539	0.554391	0.544853	0.301622	0.24601	0	0.506013	0	0	0	0	0	0	0	0	0	0	0.03949	0.201935	0.232429	0.410469	0	0.0462914	0.242604	0.362058	0	0.373109	0.381749	0.186185	0	0	0.141638	0.03949	0	0.157164	0.178238	0.149355	0	0	0
ENSMUSG00000097561	0.157164	0.57096	0.406227	0.399884	0.423756	0.747801	0.317697	0.160418	0.141638	0.157164	0.132211	0	0.366943	0.443948	0	0	0	0	0	0.506762	0	0.406227	0	0	0.464539	0	0.244963	0.130687	0.232429	0	0.155644	0.300244	0.123851	0.529722	0.557611	0.0938088	0.0915355	0.0183307	0.130687	0.170322	0	0	0	0	0	0	0	0	0	0.235788	0.03949	0	0.159291	0.03949	0.0213364	0	0.0897422	0.127531	0	0	0	0.0915355	0	0.0355888	0.019634	0	0.254471	0.0157533	0.0646089
ENSMUSG00000083609	0.132211	0	0	0.0101046	0.28107	0.130687	0.03949	0.0411793	0	0	0.00131581	0.0915355	0	0.0114996	0.116369	0	0	0.120108	0	0	0.187979	0	0	0	0	0	0	0	0.266709	0	0	0	0	0.0915355	0	0	0.503303	0.171855	0.28588	0.0758541	0.303018	0.129401	0.28107	3.12621	3.12621	0.261841	0.133399	0	0.261841	0.476377	0.263964	0.141638	0.0462914	0	0	0	0.0213364	0	0	0.03949	0.407087	0.0265401	0.03949	0	0	0.0213364	0.019634	0	0.0462914
ENSMUSG00000020520	0.72153	0.579097	0.579097	0.28107	0.141638	0.528348	0.47311	0.506013	0.895541	0.228653	0.184393	0.192928	0.141638	0.26294	0	0.608849	0	0	0	0.263964	0	0	0	0.254471	0.585938	0.232429	0	0	0	0.309526	0.263964	0	0.228653	0	0.341549	0	0.248212	0.0826071	0	0.235788	0.130687	0.496466	0	0	0	0.174923	0.290847	0	0.141638	0	0.230535	0	0.145027	0	0	0	0.0230654	0	0	0	0.0462914	0.133399	0.03949	0.191339	0	0	0	0	0
ENSMUSG00000021573	0.480703	0.351305	0.414518	0.544853	0.235788	0.642748	0.813778	0.506013	0.140089	0.529722	0.27162	0	0.143326	0	0	0.341549	0.258636	0	0.165128	0.509213	0.254471	0.132211	0.24601	0.57096	0.451028	0.254471	0.141638	0.561912	0.27162	0.305795	0.424602	0.588778	0.182843	0.162476	0.263964	0.309526	1.43638	1.17527	1.05916	1.14879	0.675163	1.00774	0.794403	0	0	0.289252	0.642748	0.577641	0.483025	0.664063	0.842791	0.763531	0.464539	0.566369	0.464539	0.439146	0.663428	0.703794	0.57096	0.512427	0.749531	0.793333	0.588025	0.679143	0.717874	0.443187	0.496466	0.72745	0.459345
ENSMUSG00000098284	0.141638	0.585938	0.292443	0.862108	0.72153	0.773966	0.675163	0.506762	1.15102	0.829012	0.893046	1.12025	0.263964	0.254471	0.853187	0.679143	0.868044	0.106654	0.40276	0.687197	0.254471	0.859124	1.05334	0.151077	0.130687	0.236747	0.236747	0.825224	0.72153	0.414518	0.966172	0.859124	0.406227	0.283282	0.0479817	1.00629	0.670421	0.71986	0.934148	0.637739	0.722181	1.19062	0.610841	0	0	0.149355	0.469695	0.154111	0.470495	0.0462914	0.0462914	0.244963	0.24601	0.0114996	0.0897422	0.0101046	0.263964	0.230535	0.10045	0.03949	0	0.675784	0.410469	0.273484	0.414518	0.392076	0.121282	0.307182	0.0101046
ENSMUSG00000031985	0.504474	0.625199	0.590914	0.483025	0.450217	0.608849	0.300244	0.310932	0.407949	0.40276	0.650576	0.228653	0	0.502296	0.265334	0.310932	0.157164	0.263964	0.490812	0.184393	0	0	0.418012	0.411735	0.27162	0.184393	0.250426	0.520942	0.638752	0	0.657986	0.383185	0.577641	0	0.735388	0.706713	0.143326	0.191339	0	0.616798	0	0.28107	0	0	0	0.286856	0.358735	0.232429	0.214074	0.331857	0.504474	0	0	0.297479	0.310932	0.235788	0	0.290847	0	0.266709	0.201935	0.447905	0.405263	0.203543	0.03949	0.395892	0.476377	0.239106	0.203543
ENSMUSG00000037366	0.263964	0.249314	0.434553	0.214074	0.134593	0.625199	0.327265	0.28107	0.232429	0	0.174923	0.171855	0	0.263964	0	0.162476	0.233807	0	0	0	0	0	0.163608	0.162476	0	0	0	0	0.102612	0	0	0.133399	0	0	0	0.351305	0	0	0	0	0	0	0.159291	0	0	0	0	0	0	0	0	0.0597707	0	0	0.00131581	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085715	0	0.03949	0.233807	0.0462914	0.244963	0.36461	0	0.261841	0.411735	0.379543	0	0.0462914	0	0	0.141638	0.232429	0.0683871	0.143326	0.28107	0.0635188	0.0915355	0.182843	0.03949	0.330425	0.390803	0.0462914	0.373109	0.154111	0	0.454015	0.327265	0	0.27162	0.25601	0.42569	0	0.160418	0.891334	0.941666	0.961436	0.24601	0.502296	0.575631	0.395892	0.395892	0.740649	0.15259	0.265334	0.157164	0.414518	0.406227	0.263964	0.388591	0.492572	0.715327	0.72153	0.447905	0.141638	0.226997	0.263964	0.151077	0.0445937	0.263964	0.0915355	0.27162	0.263964	0.366943	0.616798	0.348907
ENSMUSG00000054391	0.792506	0.664063	1.28408	0.667042	0.851027	0.824394	1.0047	1.00234	0.330425	0.57096	0.962416	0.695498	0	0	0.200745	0	0	0	0	0	0	0.249314	0	0	0	0	0	0	0.254471	0.130687	0.121282	0.162476	0.530922	0.123851	0.254471	0.0915355	1.41409	1.67644	1.69738	1.69544	1.46365	2.10315	1.6719	0	0	0.506013	0.141638	0.404412	0.130687	0.24601	0.27073	0.263964	0.266709	0.337637	0.236747	0	0.141638	0.589775	1.10154	0.835698	0.700894	0.663428	0.502296	0.390803	0.894301	0.842791	0.794403	0.884797	0.97332
ENSMUSG00000034422	0	0	0.443948	0.178238	0.145027	0.143326	0.390803	0	0	0	0.283282	0.155644	0	0.406227	0	0.250426	0	0	0	0	0.236747	0	0.203543	0.305795	0.141638	0	0	0	0.228653	0	0.130687	0	0	0.130687	0	0.194524	0.726849	0.825224	0.556667	0.649922	0.664063	0.664063	0.268096	0	0	0	0.522928	0.40276	0.592421	0.501287	0.504474	0.573828	0.579896	0.32244	0.463635	0.383185	0.263964	0.130687	0.141638	0.120108	0.379543	0.162476	0.42946	0.330425	0.330425	0.18131	0.145027	0.132211	0.189536
ENSMUSG00000035878	0.434553	0.506013	0.304409	0.248212	0.261841	0.263964	0.5479	0.24601	0	0.162476	0.758539	0	0	0.463635	0	0.443948	0.232429	0.273484	0.27162	0	0.51135	0.679143	0.506013	0.819316	0	0	0.414518	0.244963	0.219324	0.130687	0.261841	0.132211	0.141638	0.28107	0	0.151077	0.141638	0	0	0	0	0	0	0	0	0	0.27073	0.120108	0.263964	0.130687	0.212969	0.276039	0.404412	0.143326	0.00131581	0.212969	0.157164	0	0	0	0	0	0.232429	0	0	0.477541	0.194524	0.141638	0
ENSMUSG00000063576	0	0	0.55248	0.537773	0.250426	0.471802	0.228653	0.830916	0.348907	0	0.661894	0.523609	0.151077	0.232429	0.577641	0.157164	0.362058	0.265334	0.27162	0	0	0	0	0.40276	0.389849	0	0.283282	0.259732	0.345965	0.459345	0.141638	0.263964	0.157164	0.424602	0.141638	0	0.223244	0	0	0	0	0.184393	0.389849	0	0	0	0.141638	0.155644	0.24601	0.157164	0.121282	0	0	0.158278	0.289252	0	0.130687	0.232429	0	0	0.143326	0.365768	0	0.212969	0	0	0.0938088	0	0.122578
ENSMUSG00000055053	0.897597	0.809709	0.355984	0.506762	0.610841	0.332695	0.802123	0.72745	0.804056	0.620664	0.263964	1.02335	0.577641	0.395892	0.351305	0.365768	0.248212	0	0.141638	0.141638	0.130687	0	0.614998	0.141638	0.706713	0.700894	0.961436	0.374008	0.171855	0.317697	0	0.263964	0.668733	0.55975	0.27073	0.235788	0.371857	0.553678	0.250426	0.303018	0.97332	0.467248	0.656504	0	0	0.248212	0.263964	0.130687	0.120108	0	0.141638	0.141638	0.442294	0.157164	0.0143351	0.00890881	0.143326	0.0844029	0	0.141638	0.0844029	0.483025	0.357249	0.378593	0.371857	0.141638	0.0355888	0.283282	0.577641
ENSMUSG00000002307	0.569606	0.509213	0	0.642748	0.506762	0.468543	0.684071	0.379543	0.357249	0.509213	0.669363	0.263964	0.265334	0.441403	0.477541	0.502296	0.467248	0.366943	0.59636	0.27073	0.637739	0.673182	0.263964	0	0.0981885	0.130687	0.230535	0.691782	0.087998	0.31669	0.330425	0.464539	0.0462914	0.884797	0.57096	0.0758541	0.141638	0.512427	0.292443	0.232429	0.121282	0.393345	0.335299	0	0	0.27162	0.263964	0.42946	0.358735	0.31669	0.168809	0.0981885	0.502296	0.27162	0.248212	0.130687	0.443948	0.157164	0	0.0462914	0.0479817	0.112587	0.141638	0.31189	0.141638	0.477541	0	0	0.263964
