id	SRR925687	SRR925688	SRR925720	SRR925721	SRR934634	SRR925697	SRR925703	SRR925714	SRR925716	SRR925726	SRR934636
ENSG00000182095.13	34.15	27.07	36.99	26.08	61.92	27.48	35.28	30.08	46.21	38.01	92.23
ENSG00000146701.10	267.14	210.25	267.19	199.94	437.9	163.18	349.4	151.25	260.77	266.15	264.24
ENSG00000101294.15	214.37	237.8	168.71	166.51	164.3	255.61	104.14	263.62	221.36	181.58	225.87
ENSG00000160208.12	23.66	6.69	25.65	16.81	27.42	37.6	9.99	16.19	14.44	24.7	43.18
ENSG00000132613.13	63.75	80.27	43.61	25.46	59.23	51.87	37.37	87.55	45.31	68.49	85.22
ENSG00000084693.14	20.6	25.65	8.76	12.2	11.3	8.71	31.15	14.81	21.02	15.87	19.77
ENSG00000170899.9	5.32	57.86	3.33	1.38	3.03	16.16	8.62	4.37	0.71	6.39	3.9
ENSG00000006327.12	194.53	68.97	149.77	320.69	206.24	160.78	61.29	162.48	432.56	196	395.8
ENSG00000042753.10	313.71	245.02	240.32	279.92	293.04	270.43	117.47	185.97	316.86	435.87	107.77
ENSG00000173530.5	6.71	15.81	20.95	53.37	8.02	0.03	0	23.55	33.93	17.85	11
ENSG00000128891.14	7.99	8.32	10.38	10.24	6.53	10.33	7.25	8.44	2.41	11.56	6.3
ENSG00000197568.12	9.9	12.6	7.14	16.72	4.8	10.26	8.42	6.13	9.69	1.59	63.74
ENSG00000126226.20	20.36	12.03	31.03	21.39	32.51	60.65	33.56	28.73	14.97	21.08	13.15
ENSG00000108509.19	21.25	30.76	27.05	50.64	36.63	31.48	12.52	12.16	58.46	38.14	107.51
ENSG00000135404.10	529.46	336.4	397.65	852.7	537.94	503.88	568.03	294.78	409.41	528.73	494.54
ENSG00000125744.10	13.09	8.33	10.24	17.66	15.58	11.31	6.01	1.96	12.02	5.75	25.92
ENSG00000110888.16	8.4	2.85	16.51	30.43	4.31	8.59	10.13	13.97	6.96	11.8	2.35
ENSG00000166012.13	55.75	14.6	90.11	43.75	30.72	58.21	56.48	164.44	34.23	52.97	12.12
ENSG00000067082.13	53.17	72.01	74.14	187.58	126.11	57.57	25.43	41.45	79.57	53.77	214.66
ENSG00000253276.2	3.86	1.8	4.95	38.51	4.84	6.25	4.66	3.22	7.23	4.08	11.02
ENSG00000137103.15	9.54	4.29	4.51	14.12	1.32	12.02	13.3	1.62	10.99	2.12	12.63
ENSG00000092931.10	8.72	14.08	8.1	13.4	8.33	5.33	19.5	10.15	10.08	11.63	15.74
ENSG00000184277.11	15.95	17.11	20.79	23.97	7.43	25.7	43.62	16.51	10.33	11.89	16.58
ENSG00000136244.10	0.53	0.12	0.27	44.07	1.81	1.38	3.77	1.65	11.49	1.59	0.97
ENSG00000141034.8	5.53	17.99	5.46	4.61	4.78	10.88	7.01	3.49	3.27	4.09	6.17
ENSG00000132313.13	37.85	19.42	34.76	32.89	9	26.14	42.59	37.57	22.71	54.79	9.5
ENSG00000185414.18	28.66	18.25	21.31	21.84	24.2	24.62	30.85	23.98	13.16	21.78	7.97
ENSG00000241370.4	49.17	64.14	85.14	116.51	171.65	152.16	33.96	60.03	60.45	116.47	380.82
ENSG00000108443.12	10.98	10.62	11.18	7.74	21.84	6.79	8.97	23.28	11.27	11.23	30.81
ENSG00000065882.14	39.12	15.8	35.22	22.5	25.14	12.21	40.51	42.04	28.2	24.85	42.51
ENSG00000176903.4	9.28	12.88	17.02	49.04	29.27	19.44	15.34	23.51	33.53	26.8	59.48
ENSG00000160285.13	123.57	51.48	48.1	33.32	105.65	51.87	28.47	25.03	47.56	36.74	146.75
ENSG00000100401.18	128.5	63.78	101.64	58.74	135.73	48.94	100.85	62.82	207.21	205.67	86.67
ENSG00000142798.15	25.11	49	11.01	8.62	9.53	2.15	15.15	2.7	28.35	12.22	28.41
ENSG00000074211.12	18.59	3.52	3.03	20.86	9.73	3.13	0.14	1.7	0.16	0.78	35.06
ENSG00000166181.11	32.99	22.32	46.42	23.73	46.97	37.15	33.82	40.28	21.39	36.96	69.22
ENSG00000171316.10	14.37	3.04	14.76	5.68	50.52	11.39	1.12	6.82	0.82	7.74	38.6
ENSG00000151503.11	25.28	8.61	34.21	12.62	20.13	34.37	26.97	12	24.88	40.58	8.26
ENSG00000126391.12	23.59	37.96	34.06	42.52	44.02	22.35	11.55	8.23	44.04	20.35	71.55
ENSG00000132510.9	5.18	8.28	3.51	7.53	10.3	7.3	7.08	7.2	5.75	1.82	28.09
ENSG00000109670.12	12.44	21.9	9	5.8	3.96	4.79	7.3	17.03	3.78	14.05	1.28
ENSG00000106628.9	137	71.02	174.87	117.97	335.33	153.05	152.95	146.1	201.36	175.23	407.84
ENSG00000132359.12	8.55	9.04	11.68	22.19	16.05	6.1	10.11	9.67	18.48	9.64	15.03
ENSG00000125247.14	4.14	4.54	11.98	4.32	15.76	16.78	6.49	4.45	2.2	3.44	3.04
ENSG00000213123.9	34.15	12.25	6.61	5.73	0.43	18.77	4.7	6.93	2.43	1.42	11.61
ENSG00000132005.7	7.6	5.36	7.39	6.09	7.47	5.23	6.01	2.36	7.5	7.36	25.75
ENSG00000198464.12	5.31	3.61	3.51	4.98	23.86	5.03	4.17	10.22	2.28	5.83	5.98
ENSG00000066455.11	13.55	13.16	15.84	12.84	5.83	11.33	50.86	19.55	7.2	8.01	4.86
ENSG00000080189.13	38.43	41.38	33.25	36.28	39.63	54.24	27.04	30.69	55.78	35.64	43.22
ENSG00000054267.19	4.91	9.58	11.61	6.61	6	6.43	19.65	13.44	4.49	9.84	3.35
ENSG00000076108.10	32.33	30.32	23.45	29.05	30.45	13.21	26.78	37.38	15.51	23.63	39.95
ENSG00000112290.11	5.54	13.99	23.76	6.98	6.06	15.56	1.81	3.76	5.79	16.13	8.28
ENSG00000185838.12	11.54	8.99	10.48	6.47	7.03	8.89	3.84	3.62	10.38	13.31	28.18
ENSG00000160877.5	111.83	49.76	81.4	103.56	95.56	111.92	60.3	31.55	107.77	110.91	214.15
ENSG00000152642.9	3.64	4.27	9.81	6.13	17.62	3.68	4.93	9.97	3.91	8.58	7.87
ENSG00000109189.11	7.57	9.71	5.14	6.68	2.4	10.79	5.37	11.36	3.85	5.83	7.2
ENSG00000234608.6	9.82	12.68	16.85	15.22	13.55	7.45	22.24	15.12	7.47	16.53	25.38
ENSG00000004478.7	98.74	39.11	64.17	58.64	119.6	47.85	83.81	113.83	26.39	62.17	49.41
ENSG00000120733.12	16.22	22	25.59	12.79	17.96	20.5	23.27	24.69	13.15	21.83	20.57
ENSG00000165502.6	273.49	259.92	257.28	337.6	245.22	195.33	267.9	355.98	104.97	433	52.4
ENSG00000114978.16	45.43	28.11	33.15	26.9	20.68	34.85	26.5	46.78	21.41	64.78	21.57
ENSG00000133606.9	39.42	53.5	46.52	33.82	59.26	20.62	129.31	74.16	31.76	23.11	68.27
ENSG00000164244.19	27.49	15.76	35.44	23.23	14.28	35.04	32.89	31.83	20.14	20.94	17.51
ENSG00000145685.12	9.51	6.32	6.51	38.82	12.36	18.72	8.28	7.63	11.58	3.05	13.64
ENSG00000214517.7	43.07	38.63	48.17	48.9	37.85	48.91	20.78	54.01	25.51	68.35	80.18
ENSG00000048342.14	18.05	6.05	7.78	6.19	3.62	5.89	3.31	5.03	6.86	15.29	1.59
ENSG00000137876.8	23.33	24.54	37.86	22.53	10.31	36.3	38.4	33.14	11.62	47.54	5.57
ENSG00000135617.3	11.05	21.07	19.77	23.2	39.46	23.47	11.12	14.59	31.05	24.64	10.86
ENSG00000139372.13	9.76	11.32	17.03	13.17	20.35	24.01	8.67	31.12	11.86	21.98	5.5
ENSG00000072042.11	57.83	36.24	40.88	28.7	91.26	27.62	41.51	50.36	42.55	51.79	46.56
ENSG00000204152.9	12.11	6.72	9.65	11.99	14.24	11.9	11.04	24.04	13.53	8.81	6.85
ENSG00000250644.2	14.6	9.12	1.39	12.66	1.04	5.87	1.46	0.29	15.17	4.6	5.82
ENSG00000128928.7	33.58	1.32	23.93	31.57	7.27	30.7	0.84	15.75	20.18	38.14	46.81
ENSG00000131408.12	33.81	43.3	46.92	70.44	85.89	36.82	14.77	20.56	93.39	49.12	64.23
ENSG00000110455.12	9.69	11.66	6.18	6.32	2.27	2.63	4.81	3.91	1.07	3.5	16.78
ENSG00000130590.12	7.2	11.49	8.71	4	7.02	2.4	2.1	1.52	1.71	19.83	6.49
ENSG00000171848.12	218.43	28.63	142.11	58.77	251.02	109.98	81.46	55.47	515.71	349.61	63.54
ENSG00000164631.17	3.71	7.15	4.84	9.17	7	7.54	11.04	9.47	4.24	2.41	9.9
ENSG00000198517.8	14.62	18.26	22.98	24.96	52.9	22.4	6.71	12.93	51.24	18.9	118.54
ENSG00000165458.12	101.15	215.99	74.54	54.8	41.82	98.11	38.13	74.27	64.14	66.9	116.38
ENSG00000122386.9	11.22	11.75	7.29	11.23	10.53	6.01	4.89	5.79	19.88	8.3	38.81
ENSG00000124357.11	38.09	37.76	25.49	83.79	37.32	47.35	28.31	43.91	100.7	44.17	56.04
ENSG00000114120.10	19.54	25.46	20.74	15.89	36.97	23.45	37.73	38.39	15.22	15.79	32.82
ENSG00000215126.9	6.99	3.78	7.31	2.28	36.36	5.18	5.32	16.52	4.53	2.1	8.7
ENSG00000165476.11	8.68	10.36	16.31	12.63	6.07	8.98	3.96	15.32	3.96	17.47	3.7
ENSG00000214756.6	10.95	14.34	20.39	13.08	14.26	7.44	3.55	14.55	29.52	31.91	19.47
ENSG00000065833.8	6.25	10.64	10.2	14.82	1.3	6.54	33.2	16.53	5.97	6.42	2.77
ENSG00000087053.17	19.41	11.28	27.66	36.65	24.69	24.66	23.37	74.61	18.74	26.89	13.21
ENSG00000124067.15	53.91	47.66	41.2	35.79	24.92	37.52	18.94	24.33	37.03	29.76	65.5
ENSG00000173327.6	31.72	37.33	32.76	34.59	25.48	32.35	30.66	28.15	40.63	31.04	43.26
ENSG00000086504.14	105.94	59.91	70.74	106.55	90.85	65.7	58.42	73.49	121.71	95.22	53.65
ENSG00000137216.17	16.29	99.63	22.14	31.83	38.77	17.9	20.82	11.2	17.48	11.43	96.3
ENSG00000012048.18	18.54	5.97	13.22	7.43	18.82	7.48	7.96	10.2	30.65	17.88	19.52
ENSG00000157216.14	13.23	27.33	9.38	17.15	8.17	14.35	10.38	12.3	7.84	15.61	15.73
ENSG00000111671.8	6.92	5.21	6.9	14.03	15.03	4.46	3.5	4.44	13.78	13.01	43.14
ENSG00000139793.17	10.97	15.87	17.32	19.92	7.82	22.21	14.92	14.87	9.33	9.31	2.63
ENSG00000224877.3	123.13	78.15	68.7	66.22	109.66	73.53	143.53	221.82	51.64	90.06	62.87
ENSG00000080819.5	13.15	5.35	10.76	8.79	17.29	9.42	5.48	5.55	27.73	12.84	21.04
ENSG00000011132.10	6.93	11.58	13.38	16.74	12.86	9.51	3.63	6.3	16.06	13	56.28
ENSG00000136111.11	4.88	4.55	14.44	3.81	22.52	19.07	18.97	2.77	6.84	16.17	13.56
ENSG00000102309.11	17.32	9.34	11.88	13.06	14.71	12.88	13.93	27.33	9.36	17.6	9.85
ENSG00000213853.8	61.6	32.32	19.73	45.9	14.01	5.57	128.84	33.04	37.03	61.85	17.04
ENSG00000160193.10	44.41	7.3	18.87	19.33	17.31	31.76	7.98	15.1	31.16	15.84	65.66
ENSG00000164880.14	40.64	24.32	44.85	34.88	67.19	35.83	23.47	31.95	107.34	26.79	90.56
ENSG00000161999.10	59.71	37.51	41.64	53.55	29.09	44.98	22.98	38.66	62.28	50.14	12.48
ENSG00000112759.15	37.87	15.17	46.1	76.36	111.13	87.42	63.02	28.73	66.25	93.41	76.9
ENSG00000100596.5	9.1	7.69	9.5	6.89	15.82	4.13	10.79	8.8	4.84	8.94	13.4
ENSG00000104381.11	11.2	5.12	3.41	15.3	13.62	2.9	5.39	11.33	19.39	3.7	2.41
ENSG00000103199.12	6.97	7.57	4.62	6.12	5.61	5.66	4.56	4.14	7.27	5.5	18.68
ENSG00000187024.12	15.67	8.05	24.24	32.48	61.51	26.92	3.76	5.76	27.67	11.7	50.92
ENSG00000185650.9	156.31	145.27	128.95	383.3	176.38	106.2	77.99	33.2	60.9	66.66	515.35
ENSG00000143324.12	6.37	5.02	11.4	8.23	4.76	7.83	10.05	13.07	3.9	12.89	3.13
ENSG00000148362.9	64.01	24.54	51.67	58.93	85.91	79.94	20.12	39.04	63.11	123.12	82.56
ENSG00000120697.7	26.26	23.45	34.5	17.79	27.53	53.78	24.08	29.64	13.19	28.02	29.36
ENSG00000102967.10	8.3	5.37	6.43	7.14	9.09	12.62	6.28	6.32	6.71	8.45	7.6
ENSG00000065615.12	4.6	8.78	8.75	7.29	6.64	9.62	12.35	6.01	5.62	8.82	5.83
ENSG00000131508.14	93.8	110.15	99.1	58.94	31.37	86.13	97.43	118.8	63.78	128.65	48.59
ENSG00000215788.8	24.84	29.83	20.85	7.42	10.83	1.09	5.49	2.24	14.05	0.68	53.88
ENSG00000144559.9	34.42	8.18	19.42	16.12	5.86	24.08	12.17	22.62	12.74	22.94	27.59
ENSG00000158470.5	14.48	30.77	18.37	14.97	11.27	29.9	29.7	17.56	12.33	29.31	8.26
ENSG00000139289.12	14.83	5.14	21.19	77.38	29.2	3.45	11.45	32.61	37.89	58.61	105.59
ENSG00000170017.11	33.04	55.85	42.73	24.92	21.76	100.94	4.31	49.62	66.94	43.14	8.9
ENSG00000166471.9	9.55	9.99	10.93	10.25	8.59	4.78	7.74	8.83	12.81	7.53	34.6
ENSG00000125995.14	458.6	409.72	381.81	331.78	472.4	415.18	118.37	196.9	340.45	260.05	768.61
ENSG00000113013.11	173.11	130.7	242.6	168.21	457.21	192.22	183.73	200.85	228.7	237.57	773.07
ENSG00000090565.14	22.2	8.79	15.94	18.64	9.46	14.93	10	8.77	34.8	22.11	16.72
ENSG00000105053.9	14.64	17.02	18.85	23.48	19.37	17.59	17	18.13	16.55	17.2	19.75
ENSG00000179271.2	67.44	33.48	63.06	68.52	91.77	79.56	43.26	34.45	94.37	80.22	114.17
ENSG00000137177.17	8.06	23.34	7.77	12.58	18.13	14.44	19.68	17.23	14.97	7.04	24.66
ENSG00000127952.15	39.13	30.67	39.05	39.39	56.57	18.72	107.2	38.43	32.74	57.86	40.75
ENSG00000144848.9	36.77	37.45	46.36	40.93	46.93	63.51	47.09	26.53	45.6	54.08	34.9
ENSG00000163902.10	155.52	72.82	145.34	159.13	185.1	194.97	217.28	237.42	138.54	103.58	86.14
ENSG00000130208.8	35.92	4.02	2.48	5.74	12.22	3.22	2.64	21.46	2.32	15.95	0.29
ENSG00000132361.15	123.7	97.65	99.72	65.88	184.7	162.46	34.12	48.03	126.68	71.35	136.48
ENSG00000165475.12	7.33	7.61	11.51	20.68	6.83	7.09	3.65	3.96	1.54	11.78	21.94
ENSG00000187049.8	8.6	12.24	8.36	12	9.29	5.74	6.46	19.75	7.48	24.6	9.13
ENSG00000188486.3	152.83	70.9	95.98	64.25	119.07	80.98	23.34	42.13	94.79	208.84	34.34
ENSG00000114098.16	30.16	8.8	11.59	16.1	11.92	14.04	32.86	32.53	14.61	18.99	3.35
ENSG00000273611.3	27.27	29.32	29.42	29	39.27	26.62	24.9	49.07	18.14	30.7	16.17
ENSG00000101220.16	133.83	74.4	121.42	79.12	126.64	152.36	44.17	115	154.45	141.08	112.32
ENSG00000060237.15	91.23	97.69	34.99	31.47	74.92	30.2	67.82	83.29	40.67	53.11	262.51
ENSG00000185024.14	22.76	17	15.8	16.67	23.22	15.96	10.83	19.78	26.75	14.83	47.53
ENSG00000162298.15	39.79	38.28	41.71	30.63	22.13	31.91	64.62	30.38	38.84	30.58	34.45
ENSG00000166562.7	38.04	25.44	23.52	39.32	27.1	27.7	7.09	145.31	21.38	29.52	31.35
ENSG00000089195.13	29.46	25.04	33.27	24.43	29.17	34.04	4.6	44.16	29.5	22.03	12.49
ENSG00000250021.6	21.37	8.91	12.58	15.51	7.89	17.08	16.66	17.22	7.09	4.98	34.48
ENSG00000029993.13	71.28	67.42	103.65	37.91	7.46	86.01	146.48	111.75	10.87	87.18	5.38
ENSG00000169895.5	17.79	7.57	14.01	17.59	12.66	16.77	8.13	9.35	10.67	13.82	16.08
ENSG00000105607.11	16.45	9.39	25.38	14.01	34.66	29.95	14	15.47	21.03	22.28	38.64
ENSG00000185761.9	11.99	7.5	7.28	14.1	8.01	3.59	1.91	0.38	37.6	9.54	30.7
ENSG00000148841.14	11.11	23.63	13.53	28.03	25.1	18.58	8.3	4.9	33.86	20.89	77.12
ENSG00000143437.19	10.58	13.72	20.96	21.36	31.25	14.86	35	20.69	9.12	12.26	54.74
ENSG00000183530.12	7.52	5.6	6.71	3.99	9.13	3.66	16.77	7.16	6.22	7.26	6.02
ENSG00000077312.7	156.84	86.18	144.09	71.92	108.12	157.93	120.76	122.14	111.4	97.72	138.74
ENSG00000103932.10	21.22	9.54	15.4	17.01	11.3	14.71	8.46	12.73	13.61	9.11	20.72
ENSG00000007520.3	65.43	41.28	56.37	65.4	82.69	39.53	29.86	30.36	99.36	38.88	84.14
ENSG00000099246.15	35.36	46.54	36.44	24.25	6.41	41.34	49.01	90.6	15.91	23.87	8.92
ENSG00000170266.14	32.06	38.59	34.33	45.77	21.28	48.69	36.08	27.65	17.94	27.31	27.51
ENSG00000135637.12	12.58	6.61	3.88	5.62	2.81	4.69	3.02	6.05	13.94	5.09	14.72
ENSG00000177144.6	3.96	4.4	8.63	7.91	8.79	3.47	10.18	10.8	8.51	8.94	4.44
ENSG00000271121.2	3.96	4.4	8.63	7.91	8.79	3.47	10.18	10.8	8.51	8.94	4.44
ENSG00000143319.15	35.46	19.62	55.6	30.97	67.88	50.13	21.21	45.61	29.18	36.11	33.25
ENSG00000140691.15	6.02	7.45	3.68	9.41	5	7.77	2.97	2.7	11.97	7.84	11.58
ENSG00000104824.15	262.75	155.43	243.23	176.52	374.67	247.21	251	239.88	329.59	367.87	190.67
ENSG00000130023.14	10.49	20.23	16.57	12.12	14.56	11.74	12	6.95	7.75	21.74	18
ENSG00000171475.12	16.19	11.78	10.85	13.4	16.98	8.88	10.71	20.08	12.3	14.22	28.85
ENSG00000130158.12	18.75	15.19	17.6	19.1	20.26	7.1	10.11	13.43	9.02	6.74	41.89
ENSG00000115307.15	126.63	111.72	127.86	164.83	211.97	96.06	46.05	108.79	173.6	166	194.84
ENSG00000185222.7	28.41	50.8	35.51	12.87	13.82	22.96	10.04	46.09	12.25	32.29	12.83
ENSG00000136436.13	38.7	36.74	36.05	31.58	21.09	18.8	51.56	68	27.17	54.31	12.56
ENSG00000171603.15	96.41	103.39	74.64	46.74	59.78	74.69	58.85	32.22	86.2	70.1	85.93
ENSG00000136158.9	9.62	2.96	27.31	71.81	20.46	14.53	3.53	7.82	12.27	21.09	48.71
ENSG00000005206.15	39.51	36.15	42.24	32.86	33.53	32.98	15.64	23.81	55.87	38.42	102.44
ENSG00000171224.8	14.79	5.54	5.74	9.85	8.51	10.81	3.27	12.21	3.24	17.33	17.78
ENSG00000123472.11	22.75	19.24	23.8	19.2	4.08	28.43	29.58	28.7	16.96	15.02	7.02
ENSG00000005486.15	44.34	38.3	37.77	43.91	59.5	27.23	47.32	33.81	57.64	46.7	33.98
ENSG00000128590.4	2.69	8.15	4.06	11.47	6.96	2.59	6.64	2.9	5.86	3.49	11.14
ENSG00000177156.9	117.14	138.62	167.02	254.29	185.14	114.77	277.75	95.41	168.14	152.67	93.1
ENSG00000177548.11	13.51	26.99	13.92	16.93	14.59	16.15	6.27	7.7	25.14	7.4	24.69
ENSG00000154122.11	27.78	24.06	37.05	32.31	44.08	32.89	62.55	15.76	83.55	21.24	24.67
ENSG00000138279.14	85.22	52.59	71.26	121.02	66.5	64.96	82.67	72.51	56.18	93.14	58.64
ENSG00000099821.12	38.64	23.21	46.7	39.11	70.78	25.03	23.73	46.57	61.26	45.25	119.59
ENSG00000110321.14	277.75	175.97	282.69	308.29	299.52	251.04	249.39	320.58	411.24	293.56	219.8
ENSG00000136100.11	5.97	18	16.69	10.35	8.6	14.83	9.86	12.42	4.94	7.27	12.17
ENSG00000177508.11	8.58	7.74	11.68	27.94	13.73	11.01	7.88	2.35	14.82	5.71	99.84
ENSG00000204568.10	31.38	51.78	48.61	49.41	105.53	61.39	64.09	57.69	46.76	49.14	128.5
ENSG00000078668.12	96.8	65.27	136.31	70.86	52.3	182.26	95.35	134.2	58.55	111.28	22.64
ENSG00000076554.14	38.45	24.62	53.47	31.88	35.04	29.79	22.93	58.91	5.42	30.99	40.75
ENSG00000100246.11	11.95	11.55	5.67	8.96	6.29	2.86	9.81	8.44	7.23	6.47	11.98
ENSG00000105171.8	86.38	57.47	91.65	105.39	52.8	92.99	84.05	69.91	62.93	79.77	35.68
ENSG00000243056.1	0.32	1.26	14.59	29.3	19.8	0	1.39	9.56	0.69	1.88	36.17
ENSG00000178904.17	3.52	4.19	16.99	5.37	10.56	16.98	8.47	11.08	10.18	5.09	7.89
ENSG00000164308.15	20.24	15.88	0.69	1.25	0	0.96	1.6	10	13.22	1.74	0.39
ENSG00000196504.14	108.92	63.34	63.24	60.41	94.46	69.01	57.89	92.89	59.51	97.54	156.64
ENSG00000156858.10	30	28.56	24.92	40.85	20.64	23.08	11.07	8	17.68	29.23	56.31
ENSG00000055147.16	8.1	9.44	11.71	10.02	1.2	6.39	11.4	7.67	9.08	3.65	2.13
ENSG00000136485.13	54.28	34.66	50.98	43.27	81.31	27.32	31.64	74.53	36.02	91.05	118.79
ENSG00000107020.8	13.79	13.34	9.03	10.62	10.14	15.32	22.04	26.63	4.08	11.68	3.09
ENSG00000185379.19	11.81	9.37	9.56	6.86	17.48	11.09	7.43	15.02	12.93	10.27	17.71
ENSG00000121060.13	32.28	19.22	26.5	31.58	23.04	11.37	18.55	22.23	17.41	36.75	108.27
ENSG00000099385.10	28.29	28.15	19.31	23.74	28.14	35.78	25.65	12.27	24.58	21.94	56.55
ENSG00000198917.10	59.95	30.29	50.57	41.45	69.98	63.39	27.81	55.37	52.11	38.33	33.6
ENSG00000127804.11	7.56	5.97	8.36	5.49	17.06	16.2	10.84	10.09	9.59	7.58	7.93
ENSG00000085721.11	26.43	11.55	22.23	19.89	16.02	20.75	39.19	23.92	12.51	16.68	18.62
ENSG00000085662.12	280.07	134.73	196.16	1442.74	116.3	42.27	824.05	245.27	231.13	133.47	111.14
ENSG00000176623.10	37.63	21.13	28.95	27.79	17.88	11.89	30.56	35.29	34.19	18.26	9
ENSG00000109572.12	11.62	19.66	13.16	16.68	4.1	10.45	18.51	28.3	9.58	19.89	6.64
ENSG00000139163.14	19.82	10.19	4.66	7.59	8.83	5.39	13.09	10.78	7.39	14.67	22.79
ENSG00000127511.8	32.95	37.39	27.04	30.86	26.21	35.74	24.9	28.18	30.98	29.04	53.12
ENSG00000162542.12	15.23	12.52	13.63	6.97	8.53	1.24	5.84	5.75	21.06	18.61	1.96
ENSG00000197601.11	29.47	26.23	39.62	22.6	10.68	21.22	29.48	26.07	26.19	24.86	5.48
ENSG00000275895.3	45.76	17.75	57.35	13.15	33.15	26.31	111.8	112.8	1.26	30.01	0.58
ENSG00000138286.13	6.67	10.67	9.93	7.97	9.05	7.55	12.61	10.78	6.41	7.29	2.91
ENSG00000169682.16	51.68	46.12	32.68	50.33	33.13	38.04	27.65	24.98	43.93	14.96	73.64
ENSG00000164237.7	24.31	8.86	23.52	27.57	11.82	13.28	30.16	24.07	1.55	19.81	56.96
ENSG00000150779.10	99.94	32.88	90.69	95.2	96.04	127.52	29.91	83.53	56.06	55.09	79.63
ENSG00000103222.17	26.83	23.91	27.11	40.91	20.12	14.92	77.96	35.29	22.91	21.66	29.75
ENSG00000141127.13	16.21	35.56	13.01	10.77	15.21	25.83	28.47	22.26	11.31	28.71	12
ENSG00000068001.12	47.97	33.64	28.4	64.75	38.83	68.16	22.6	17.35	42.89	39.48	31.15
ENSG00000075711.19	17.93	25.45	21.36	13.97	16.05	42.77	13.67	33.62	30.62	10.48	5.68
ENSG00000279423.1	12.96	20.1	11.68	30.56	42.84	13.02	6.75	21.2	10.34	40.46	22.67
ENSG00000026508.15	563.42	378.1	438.78	559.78	342.99	459.6	268.25	303.67	1493.33	257.1	683.91
ENSG00000179029.13	42.03	15.39	9.22	12.72	15.34	16.54	19.76	6	8.36	20.46	19.21
ENSG00000185386.13	17.32	6.74	6.43	8.38	8.02	10.2	11.08	13.51	13.28	4.19	12.85
ENSG00000197771.11	44.43	16.71	51.49	33.12	39.09	41.68	35.7	41.55	27.35	35.03	14.68
ENSG00000168159.10	43.79	63.33	65.13	43.38	57.13	54.3	26.48	44.99	36.37	25.16	97.31
ENSG00000184470.18	38.38	15.37	28.08	33.12	24.22	14.45	8.23	28.55	33.84	34.22	26.97
ENSG00000143379.11	19.6	14.48	22.51	16.19	15.85	21.06	31.09	27.42	9.32	12.43	18.39
ENSG00000078747.11	26.26	15.11	20.16	8.31	9.1	22.36	22.15	44.54	8.48	11.75	8.69
ENSG00000182944.16	233.24	134.9	211.74	198.89	213.46	188.99	194.84	167.46	245.62	329.09	172.15
ENSG00000119242.7	6.09	29.49	18.14	22.14	2.75	13.6	8.76	5.74	22.04	23.29	49.98
ENSG00000128487.15	39.46	51.7	16.24	20.81	17.77	38.21	12.88	30.36	24.47	11.25	28.66
ENSG00000255112.2	13.59	42.87	25.71	18.36	19.78	8.71	32.73	31.54	10.16	14.89	100.04
ENSG00000189043.8	45.22	46.77	71.72	44.37	75.35	41.51	42.24	105.54	29.18	42.54	31.13
ENSG00000197417.7	12.22	5.78	6.37	5.4	11.82	10.18	5.31	3.76	12.69	7.66	2.53
ENSG00000158092.5	15.7	26.94	14.94	24.69	7.39	23.85	50.04	26.61	11.21	12.47	9.05
ENSG00000110237.3	19.82	16.81	22.18	14.9	6.43	20.02	9.43	11.77	32.62	17.11	20.38
ENSG00000196776.13	20.76	18.5	19.94	29.01	9.06	21.62	22.63	13.23	17.33	21.05	6.43
ENSG00000275464.2	30.47	10.99	12.9	9.58	32.66	35.79	11.47	0.01	33.6	31.43	31.15
ENSG00000149091.14	66.2	39.07	74.4	52.98	50.65	60.58	25.14	61.64	60.52	80.17	90.98
ENSG00000185022.10	5.95	10.78	17.54	27.72	9.14	5.67	2.69	4.65	28.74	14.27	9.9
ENSG00000153487.12	10.57	5.47	10.12	9.03	19.05	16.08	6.07	5.39	34.51	8.81	11.91
ENSG00000145029.10	6.97	15.01	6.62	3.27	0.77	6.82	6.62	4.02	5.18	4.19	28.5
ENSG00000117448.12	85.08	94.26	66.02	87.91	129.82	83.15	118.78	67.96	78.85	65.11	254.23
ENSG00000170265.10	15.51	22.52	17.16	12.74	28.27	11.59	13.34	9.25	25.59	13.25	88.88
ENSG00000176046.8	1.37	136.66	29.94	10.17	15.66	23.96	33.19	16.54	33.33	1.38	324.04
ENSG00000165672.6	82.37	48.2	109.7	75.36	111.46	114.51	92.51	99.71	65.55	133.28	63.8
ENSG00000162076.11	29.82	19.29	20.87	24.15	19.41	21.05	8.83	13.48	21.32	20.24	105.34
ENSG00000116661.9	24.73	13.38	11.99	10.4	18.91	0.45	193.5	0.75	0.33	2.2	12.96
ENSG00000137055.13	17.33	15.5	21.61	20.48	15.38	26.25	23.81	0	18.94	17.89	5.65
ENSG00000181904.8	9	22.35	23.21	17.16	15.67	16.36	13.77	22.95	19.31	20.42	22.56
ENSG00000167792.10	212.34	166.43	204.13	143.18	224.28	160.74	242.43	130	181.48	126.49	214.36
ENSG00000168300.12	4.84	16.07	10.65	3.71	5.38	4.03	15.15	6.4	4.44	2.52	5.85
ENSG00000204070.8	33.39	20.24	24.14	25.67	39.39	26.31	18.04	32.26	29.21	19.04	31.5
