ID	ER-NOD-ERR1084805	ER-NOD-ERR1084806	ER-ATH-ERR1084764	ER-ATH-ERR1084765	TN-NOD-ERR1084798	TN-NOD-ERR1084799	TN-ATH-ERR1084768	TN-ATH-ERR1084766	A1-A2_1_Tt	B1-B2_1_Tt	i_B1-B2_1_A1-A2_1_Tt	FTEST_A1-A2_1	FTEST_B1-B2_1	FTEST_B1-B2_1+A1-A2_1
ENSG00000142687	0.991737	0.932436	0.289341	1.05703	0.345969	0.314953	0.157372	0.649224	-1.97227	-0.472695	0.791388	0.048579	0.636431	0.428718
ENSG00000142765	1.03676	0.593399	1.01249	0.223074	0.997448	0.309338	0.995385	0.150441	-0.291594	-0.392136	0.164911	0.770597	0.694958	0.869014
ENSG00000142910	0.317318	0.478089	0.876006	0.611375	1.05268	0.493178	0.884525	0.445322	0.764297	0.613526	-1.17043	0.44469	0.539529	0.241829
ENSG00000142949	1.02683	1.01084	0.174839	0.81364	0.983171	0.701149	0.229347	0.629557	-0.599903	-2.3287	0.277978	0.548571	0.019875	0.781029
ENSG00000143028	2.83577	0.252896	0.121083	0.461993	2.94201	0.812685	2.45812	5.43682	1.77532	0.363759	1.47889	0.0758458	0.716038	0.139169
ENSG00000143127	0.442237	1.07811	0.707963	0.65719	0.135483	0.257186	0.150589	1.04797	-1.16842	0.587426	0.867635	0.242638	0.556918	0.385594
ENSG00000143194	0.38026	0.359927	0.943358	0.430701	0.577245	0.321448	0.206706	3.25022	0.723715	1.0307	0.621356	0.469241	0.302683	0.534366
ENSG00000143222	1.08862	0.274133	0.599884	0.873145	0.619454	0.526709	0.783988	1.74869	0.650956	1.15573	0.985428	0.515075	0.247794	0.324414
ENSG00000143257	0.694293	0.240349	0.66716	2.3663	0.295442	0.369696	0.196717	0.448338	-1.49472	1.16902	-1.1916	0.134986	0.242397	0.233417
ENSG00000143319	0.390779	0.55871	1.96634	0.790575	0.36889	0.811732	0.166673	0.347766	-1.57082	0.891289	-1.93184	0.116224	0.372774	0.0533788
ENSG00000143337	0.404373	0.323859	0.398355	0.352346	0.604119	0.658282	0.195704	0.670411	0.857475	-0.493452	-0.552772	0.391183	0.621693	0.58042
ENSG00000143367	0.93482	0.135527	0.417152	1.04153	0.124147	0.591285	0.541411	0.897292	-0.319874	0.948467	0.285784	0.749064	0.342892	0.775043
ENSG00000143374	0.110739	0.96812	0.58128	0.705032	0.108469	0.14844	0.900474	0.894013	-0.361821	2.01223	1.5338	0.717486	0.0441952	0.12508
ENSG00000143398	7.53452	7.16789	8.01311	8.21298	7.53177	7.98882	6.94387	6.51912	-2.56737	-0.704794	-4.72742	0.0102474	0.480938	2.27387e-06
ENSG00000143420	0.378164	0.245157	0.248813	2.69213	0.668943	0.703867	0.939388	0.937833	-0.128405	1.15318	-0.740937	0.897828	0.248838	0.458731
ENSG00000143429	0.77054	1.84291	0.187154	0.242206	0.994398	1.22676	2.92708	1.33317	1.77627	-0.074901	2.18155	0.0756892	0.940293	0.0291425
ENSG00000143458	0.485509	0.550442	0.494553	0.498518	1.04379	0.590257	0.333338	1.07932	1.16247	-0.301871	-0.203909	0.245045	0.76275	0.838424
ENSG00000143494	0.907409	0.274864	0.103464	0.398694	0.716275	0.900756	0.409433	0.584394	1.22292	-1.72043	0.0751271	0.221361	0.0853545	0.940114
ENSG00000143556	9.67638	6.50538	0.382036	1.01447	0.592863	7.09972	4.33076	0.430476	-0.6214	-2.14835	1.43743	0.534337	0.031686	0.150596
ENSG00000143569	0.81494	0.871027	0.575632	0.963753	0.439971	0.179499	0.803141	0.277804	-2.01297	0.41567	0.802659	0.0441174	0.677651	0.422172
ENSG00000143632	5.11675	1.79302	6.73136	3.75412	2.93026	5.11622	1.47782	0.850039	-1.40184	-0.427867	-1.85576	0.160964	0.668748	0.0634873
ENSG00000143748	0.890295	0.420011	0.744437	0.275803	1.27688	0.814563	0.142955	0.219594	0.151906	-2.48442	-1.77055	0.879261	0.0129761	0.076636
ENSG00000143842	0.30482	0.376292	0.198911	0.112229	0.551157	0.202375	0.410923	0.167431	0.448329	-0.719617	0.257138	0.653916	0.471761	0.797073
ENSG00000143947	10.367	10.0972	10.0726	10.1453	11.5098	9.85804	10.8665	11.582	1.72057	0.458035	0.728441	0.085328	0.646927	0.466344
ENSG00000143951	1.88209	2.37056	3.11106	2.42354	2.39856	1.65853	2.98595	2.51001	-0.192158	2.23239	0.128751	0.847619	0.0255889	0.897555
ENSG00000144029	1.00313	0.720357	0.651826	0.285166	0.634822	0.144689	0.615642	0.349762	-1.20858	-0.792817	1.28359	0.226825	0.427884	0.199286
ENSG00000144048	0.915716	1.09127	0.213514	0.255687	0.170773	0.916655	0.433491	0.920812	-0.0379072	-1.39803	1.98516	0.969762	0.162105	0.0471265
ENSG00000144061	0.70695	0.753502	0.565249	0.882753	0.468065	0.608204	1.00235	0.436252	-0.519549	0.461855	0.494723	0.603378	0.644185	0.620796
ENSG00000144134	0.672885	0.884496	0.101258	0.685115	0.335653	0.203633	0.996038	0.403084	-0.466596	0.10225	1.87728	0.640789	0.918558	0.0604802
ENSG00000144182	0.106763	0.616395	0.95491	0.291929	0.151217	0.999599	0.807571	0.400979	0.309341	0.461915	-0.370181	0.757062	0.644142	0.711248
ENSG00000144306	0.815316	2.02344	4.16432	3.26235	0.798845	0.514493	1.70572	0.971003	-3.68898	3.49848	-1.89554	0.000225155	0.000467923	0.0580205
ENSG00000144357	0.869619	0.331148	0.304495	0.690431	0.938098	0.957997	0.15568	0.441054	0.392231	-1.98692	-1.44349	0.694888	0.0469308	0.148884
ENSG00000144381	0.720851	0.326062	2.19908	0.663883	0.623198	0.898947	0.448379	2.80051	0.302184	1.24318	-0.0313378	0.762512	0.213801	0.975
ENSG00000144395	0.624456	0.484062	0.684032	0.728089	0.3801	0.987117	0.734851	0.896494	0.630877	0.749429	-0.0521072	0.528121	0.453599	0.958443
ENSG00000144401	2.43076	2.67383	2.89279	2.32317	1.30836	1.6961	2.81649	0.842027	-1.7373	0.363567	0.257769	0.082335	0.716181	0.796585
ENSG00000144406	0.926781	0.947711	2.0796	0.741626	0.634352	0.24869	0.796202	0.456942	-1.78572	0.918724	-0.402301	0.0741445	0.35824	0.687462
ENSG00000144407	1.44892	0.964518	0.333197	0.663183	3.03173	0.657601	2.00876	1.94682	1.7313	-0.470449	0.688133	0.0833983	0.638034	0.491369
ENSG00000144455	0.327945	0.102816	0.894331	0.53244	0.693246	0.732429	0.390436	0.748926	0.933933	0.936826	-1.69271	0.350338	0.348848	0.0905098
ENSG00000144504	0.35328	0.741929	0.616498	0.312809	0.876479	0.415445	0.661188	0.400935	0.434992	-0.522343	-0.084348	0.663568	0.601432	0.93278
ENSG00000144524	0.799507	0.245221	1.02902	1.07961	0.132338	0.663875	0.8761	0.874365	-0.788277	2.62225	-0.142471	0.430535	0.00873514	0.886708
ENSG00000144642	0.490655	0.723811	0.515991	1.02501	0.714777	0.872501	0.872933	4.67929	1.13855	1.11451	0.944909	0.254891	0.26506	0.344705
ENSG00000144644	0.258204	0.435684	0.100879	0.261019	0.230015	0.533319	0.854266	0.862444	1.88007	0.820253	1.69673	0.0600982	0.412072	0.0897477
ENSG00000144645	0.823755	0.546822	0.503191	0.115725	0.340253	0.716	0.892203	0.580789	0.712494	-0.442111	1.54233	0.476159	0.658409	0.122993
ENSG00000144713	0.655698	0.277188	3.57259	0.193138	2.0796	2.13671	0.355205	0.422409	0.0868117	-0.178102	-1.84363	0.930821	0.858643	0.0652366
ENSG00000144810	0.122161	0.334811	0.454747	1.67943	1.03676	2.41616	2.78039	0.686035	1.54637	0.60405	-0.594402	0.122016	0.54581	0.552243
ENSG00000144824	0.110911	0.670411	0.229111	1.07669	0.734723	0.645102	1.0017	0.507224	0.707445	0.576792	-0.348932	0.47929	0.56408	0.72714
ENSG00000145012	0.550442	2.47331	0.418036	0.159902	0.620854	0.503727	1.36162	0.236515	-0.391385	-0.878198	1.29992	0.695513	0.379836	0.193628
ENSG00000145029	0.842907	0.418915	0.320921	0.972922	0.852233	1.07519	0.818535	0.735366	1.13811	-0.419877	-0.498619	0.255074	0.674575	0.618048
ENSG00000145284	0.575989	0.478378	0.751091	0.816242	0.76228	0.783104	0.969798	1.09438	1.30401	1.36196	0.00768964	0.192229	0.173211	0.993865
ENSG00000145348	0.543294	0.371941	0.271566	0.636432	0.189198	0.627146	0.593976	0.658593	0.324306	0.566279	0.585384	0.745706	0.571204	0.558289
ENSG00000145390	2.82721	0.861957	0.948722	0.244628	0.872868	1.07783	0.221319	0.507591	-1.04055	-1.75603	0.60179	0.298084	0.0790839	0.547314
ENSG00000145476	1.97502	1.63259	2.74521	2.40869	1.62575	1.51821	2.57895	0.508966	-1.18893	0.700418	-0.7531	0.234466	0.483666	0.45139
ENSG00000145604	0.622936	0.123016	0.914815	0.940972	0.399179	0.182918	0.657722	0.259886	-1.45473	1.90791	-1.02213	0.145745	0.0564029	0.306717
ENSG00000145623	0.403839	0.648606	0.530644	1.01212	0.379026	0.166011	0.488108	0.71062	-1.12394	1.51014	0.215658	0.261039	0.131009	0.829254
ENSG00000145687	2.60422	3.58983	0.757403	0.817102	0.20435	0.751781	0.260395	0.476291	-5.28568	-4.20976	3.82794	1.25237e-07	2.55647e-05	0.000129222
ENSG00000145725	0.580789	0.492202	0.923348	0.796827	0.149679	0.126889	1.00344	0.417323	-1.44655	2.36468	0.65607	0.148024	0.0180455	0.511779
ENSG00000145736	0.35542	0.765394	0.266045	0.500048	0.538262	0.243879	0.621366	0.945853	0.610457	0.568089	1.50458	0.541559	0.569975	0.132433
ENSG00000145817	0.766815	0.644383	0.760668	0.607786	0.727301	0.31839	0.767672	0.888196	-0.103085	0.749034	0.86188	0.917896	0.453837	0.388753
ENSG00000145868	1.03114	0.749034	0.679792	0.310166	0.815045	1.0679	0.967569	0.532147	0.808561	-1.54899	0.537239	0.418768	0.121383	0.591103
ENSG00000145936	0.17225	0.61935	0.692542	0.548542	0.442698	0.389369	0.451978	0.760021	0.0150244	1.09486	-0.0918094	0.988013	0.273578	0.926849
ENSG00000146006	0.64739	2.70919	0.644789	2.11389	1.54027	0.259915	1.59002	3.97566	0.337388	0.854551	1.17715	0.735825	0.3928	0.239134
ENSG00000146070	0.117372	3.56583	3.34113	3.57903	0.926066	5.79776	3.77886	4.38801	0.714031	0.779428	-0.298766	0.475208	0.435728	0.765119
ENSG00000146223	1.04484	1.06232	2.46074	0.555634	1.06994	0.566203	0.916965	1.06073	-0.764054	0.633011	-0.287299	0.444835	0.526726	0.773883
ENSG00000146350	0.401487	0.73676	0.110585	1.06216	0.244546	0.737886	0.280545	1.70238	0.361156	0.571224	0.533149	0.717983	0.567848	0.59393
ENSG00000146373	3.65676	0.508966	0.912218	0.669026	2.15009	4.40568	3.29737	1.91229	1.46081	-0.954042	0.30058	0.144067	0.340063	0.763735
ENSG00000146374	0.929579	0.49201	0.879191	2.34337	1.64305	0.644624	1.27112	5.7863	0.965244	1.34916	0.609577	0.334423	0.177284	0.542142
ENSG00000146425	0.45991	0.74676	1.07677	0.53216	0.266111	0.669313	0.980702	0.702227	-0.250708	1.46138	0.438813	0.80204	0.143912	0.660797
ENSG00000146477	0.608808	0.958682	0.33268	0.268829	1.20285	0.503471	0.350052	6.11357	1.03168	0.651802	0.983943	0.302223	0.514529	0.325143
ENSG00000146733	1.0949	0.448307	0.805687	1.06484	0.91451	0.107174	0.701599	0.925095	-0.702488	0.855758	0.254879	0.482375	0.392132	0.798817
ENSG00000146842	1.06933	0.78707	0.846145	0.562981	0.249874	0.658363	0.132007	1.07945	-1.03553	-0.130183	0.678254	0.300421	0.896422	0.497611
ENSG00000146966	1.05037	0.911199	0.624077	0.410283	0.40635	0.557959	0.996765	0.600848	-0.572908	-0.387969	2.05994	0.566707	0.698039	0.0394044
ENSG00000147174	0.842443	0.72407	0.170161	0.723144	0.436252	0.232878	1.02884	0.955825	0.25606	0.847901	2.62522	0.797904	0.396493	0.00865937
ENSG00000147206	0.401707	0.432314	0.205877	0.396602	0.780621	0.911564	0.361442	3.57259	1.30131	0.624393	0.768225	0.193153	0.53237	0.442354
ENSG00000147381	0.595131	0.918737	0.963042	2.74521	4.78023	7.39605	0.420226	9.05406	1.78542	-0.0551665	-0.532132	0.0741929	0.956006	0.594635
ENSG00000147536	0.888066	0.709187	1.85853	0.883207	0.911253	1.03794	0.26755	0.915214	-1.01336	0.317394	-1.6043	0.310889	0.750945	0.108649
ENSG00000147647	1.01739	0.217923	4.08565	2.05051	1.84291	0.726413	3.07869	5.29185	1.07957	3.23776	0.272396	0.280335	0.00120471	0.785318
ENSG00000147679	0.541471	0.528205	0.184372	1.04232	0.270648	0.808442	0.11248	0.893793	-0.164972	0.0658295	-0.179692	0.868966	0.947514	0.857394
ENSG00000147697	0.94132	1.04132	0.749617	0.243027	0.894013	0.373638	0.855494	0.539629	-0.3915	-1.08053	1.39991	0.695428	0.279907	0.16154
ENSG00000147789	1.05426	0.667058	0.801071	3.39987	0.54939	0.485795	0.664112	0.869615	-1.272	1.12969	-0.751469	0.203373	0.258608	0.45237
ENSG00000147955	0.273862	0.273299	0.652822	0.211802	0.440849	0.468037	0.129195	0.558772	0.244296	0.127442	-0.710685	0.807002	0.898591	0.477279
ENSG00000148153	1.09445	0.570665	0.986977	0.178821	0.512984	0.157625	0.887263	0.525464	-0.68685	0.223079	1.14059	0.492177	0.823474	0.25404
ENSG00000148219	2.01846	2.7267	2.92708	0.951418	1.60129	1.86173	1.85853	1.24691	-0.93353	-0.556086	0.23124	0.350546	0.578152	0.817129
ENSG00000148225	0.728583	0.466788	1.68835	0.601035	0.871609	0.740426	0.356529	0.311238	-1.0692	0.132876	-1.80865	0.284979	0.894291	0.0705059
ENSG00000148600	1.45758	0.694684	0.923587	1.01231	0.844377	1.45758	2.10015	6.73404	1.48787	1.33331	1.42467	0.136785	0.182429	0.154253
ENSG00000148634	0.144074	0.811732	0.309382	0.576422	0.91369	0.483244	0.749721	0.466512	0.872181	-0.283399	-0.125136	0.38311	0.776871	0.900416
ENSG00000148704	0.595046	0.705021	1.09057	0.834549	2.2405	2.89279	4.08565	4.37898	13.5137	5.15443	3.52578	1.2982e-41	2.54407e-07	0.000422237
ENSG00000148773	0.62424	0.549341	0.828998	1.09491	0.436318	0.90782	0.50789	2.87781	0.671167	1.14793	0.530914	0.502114	0.250999	0.595479
ENSG00000149054	0.493943	0.695083	0.933354	0.345361	0.913975	0.323665	0.300142	0.846396	-0.0822151	-0.00139038	-0.177876	0.934476	0.998891	0.858821
ENSG00000149090	3.49619	2.43416	2.1682	1.09527	2.88169	2.1545	3.08661	0.940567	-0.0479138	-1.35006	0.608892	0.961785	0.176996	0.542596
ENSG00000149091	8.41073	8.47864	9.11538	9.18405	8.13411	9.03662	9.05219	6.47736	-0.911503	-0.0846554	-1.11762	0.36203	0.932535	0.26373
ENSG00000149182	0.102926	0.306513	0.535252	0.926513	0.218822	0.579326	0.135895	0.695243	-0.30302	1.35945	-1.2768	0.761875	0.174005	0.201673
ENSG00000149483	1.68835	0.393015	0.519139	0.344964	0.759527	1.01418	0.942667	0.335534	0.072735	-1.17037	0.493184	0.942017	0.241854	0.621883
ENSG00000149554	0.494076	1.29232	0.538425	0.784875	0.223074	0.533331	0.121193	1.03089	-0.943247	-0.0529369	0.674357	0.345554	0.957782	0.500085
ENSG00000149633	0.94122	0.515137	0.625976	0.774574	3.07383	1.03676	3.58983	0.760498	1.59411	0.05232	0.0840692	0.110911	0.958274	0.933001
ENSG00000149646	0.849642	0.974716	0.506894	0.844916	0.815283	0.50982	1.05143	0.250535	-0.590519	-0.533075	0.483307	0.554843	0.593981	0.628878
ENSG00000149679	0.336333	0.170251	1.87182	0.729861	0.372228	0.765494	1.02288	0.791367	-0.125952	2.2335	-1.14315	0.89977	0.025516	0.252974
ENSG00000149761	1.01046	0.682403	0.705552	0.245992	1.07648	0.143978	0.930867	0.199554	-0.223606	-0.633313	0.496137	0.823064	0.526529	0.619798
ENSG00000149948	0.577308	0.95206	0.130447	0.418528	0.367197	0.656424	1.0931	1.02769	1.40726	0.154159	2.74247	0.159351	0.877484	0.00609792
ENSG00000150051	1.98244	6.29636	0.406065	0.967818	0.434589	0.150981	0.683101	3.83466	-0.845695	-0.55261	2.01455	0.397723	0.58053	0.0439521
ENSG00000150394	0.844408	0.10241	0.833636	1.08074	0.172661	0.463496	2.3663	0.352969	0.226776	1.39979	0.511867	0.820598	0.161577	0.608744
ENSG00000150401	0.931231	0.838156	0.386372	1.04434	0.748614	0.968776	0.649889	0.894606	0.0815646	-0.675295	0.21884	0.934993	0.499489	0.826775
ENSG00000150477	4.24933	4.85665	4.9126	4.74505	4.01099	4.16432	2.99541	2.70392	-6.45365	-2.54016	-3.99661	1.09189e-10	0.0110801	6.42558e-05
ENSG00000150527	1.81002	1.98783	0.945255	0.693867	1.18414	0.725473	1.64963	1.04481	-1.01682	-1.67724	3.59345	0.30924	0.093495	0.000326325
ENSG00000150627	0.171175	0.577534	1.07526	0.489703	0.84473	0.63168	0.482806	0.772425	0.523585	0.745431	-1.29956	0.600567	0.456011	0.19375
ENSG00000150687	0.937745	0.350624	1.63259	0.107014	0.988727	0.933725	0.851422	0.313028	0.034223	-0.178155	-0.702263	0.972699	0.858601	0.482515
ENSG00000150776	0.991137	0.667361	0.832163	1.0638	1.03086	1.08513	0.801954	0.31723	-0.421469	-1.00236	-1.62928	0.673412	0.31617	0.103254
ENSG00000150991	1.02947	0.450568	0.186006	2.43076	0.579358	0.245175	1.03126	0.173224	-0.828976	0.608039	-0.303392	0.407118	0.543162	0.761591
ENSG00000151092	0.870648	0.97607	0.244399	0.348182	0.951327	0.634102	1.09291	0.483007	0.953132	-1.66806	1.64296	0.340523	0.0953034	0.100392
ENSG00000151304	1.01691	0.765337	0.320752	0.267532	0.772351	0.209479	0.101257	0.523773	-1.00807	-2.04706	1.10508	0.31342	0.040652	0.269123
ENSG00000151327	2.38117	0.810736	0.100616	0.668618	0.255936	1.96267	1.06441	0.546822	-0.0537378	-1.24014	0.74297	0.957144	0.214923	0.4575
ENSG00000151338	0.599476	2.55995	1.86744	1.23371	1.95809	2.1959	2.94559	1.54822	0.954564	0.112579	0.159184	0.339798	0.910364	0.873524
ENSG00000151388	2.8899	1.0142	2.63898	3.02558	4.38801	0.180284	3.6207	5.64876	0.845644	1.27995	0.58251	0.397751	0.200562	0.560223
ENSG00000151413	0.241068	0.766369	0.816706	0.170537	0.116937	0.902712	0.649894	2.23631	0.976866	0.943738	0.964382	0.328635	0.345303	0.334854
ENSG00000151422	0.262112	1.50469	0.833973	0.723118	1.03276	0.710043	0.867517	0.280941	-0.305573	-0.567913	-0.271671	0.75993	0.570094	0.785875
ENSG00000151576	0.56137	0.401619	2.02344	0.273854	0.944377	1.16549	0.318527	0.939191	0.0571865	0.256965	-1.16527	0.954397	0.797206	0.24391
ENSG00000151657	0.165129	2.34337	0.486059	0.611541	0.274608	0.237544	0.487317	1.03531	-0.698387	-0.17797	1.0762	0.484935	0.858746	0.281836
ENSG00000151773	0.275224	1.05593	0.19125	0.239639	0.555411	1.54027	0.332318	0.906008	1.13716	-1.27147	0.031045	0.255473	0.203563	0.975234
ENSG00000151789	0.272117	2.06345	0.402855	1.51821	4.63419	2.55995	5.49517	3.01287	2.96342	0.232867	0.447509	0.0030424	0.815864	0.654508
ENSG00000151846	0.922945	0.862319	1.07483	0.95275	1.02592	1.08506	0.808802	1.03382	0.185804	-0.0343803	-0.674108	0.852599	0.972574	0.500243
ENSG00000151882	0.575868	1.01782	0.418845	0.343385	0.198758	0.916965	0.880215	0.645005	0.324365	-0.480194	1.41222	0.745662	0.63109	0.157886
ENSG00000152049	0.372612	0.724592	0.863532	0.211803	0.78972	0.249591	0.761171	0.723344	0.382875	0.461398	0.509069	0.701813	0.644513	0.610704
ENSG00000152056	0.964328	0.636908	0.658658	0.139553	0.592843	0.749909	0.279192	1.04825	0.271729	-0.821293	0.79057	0.78583	0.411479	0.429195
ENSG00000152147	0.982227	1.0852	0.220371	0.285082	0.908145	0.798066	0.195199	0.137832	-0.704421	-3.87451	0.249216	0.48117	0.000106839	0.803194
ENSG00000152229	0.875509	0.893202	0.904001	0.6137	0.811019	0.222846	1.19988	0.857085	-0.258175	1.01919	1.68187	0.796272	0.308114	0.0925936
ENSG00000152253	0.909777	1.00306	0.40209	0.182389	0.627653	0.165622	0.294191	0.317373	-1.44211	-1.99335	1.51362	0.149271	0.0462233	0.130122
ENSG00000152465	0.315213	0.917535	0.181702	2.48931	0.852121	0.476194	0.221254	0.344964	-0.831106	0.279693	-0.910167	0.405914	0.779713	0.362734
ENSG00000152556	0.126102	3.93223	3.35118	0.400446	0.293217	1.00833	0.385645	2.1682	-0.76272	0.182377	0.300687	0.44563	0.855287	0.763653
ENSG00000152689	0.413588	0.193412	0.19379	0.508787	0.231244	0.754239	2.37056	0.986992	1.98495	1.61471	1.48963	0.0471501	0.106374	0.136322
ENSG00000152700	0.312788	0.744944	0.698011	0.435635	0.424	0.207025	0.697716	0.502029	-0.476016	0.85094	0.650524	0.634063	0.394803	0.515354
ENSG00000152767	0.507788	0.759047	0.338696	0.804119	0.590177	0.866349	0.869741	0.784368	0.925326	0.0971069	0.424527	0.354796	0.922642	0.671181
ENSG00000152904	0.901592	1.08372	1.52357	1.08495	0.601904	0.585016	0.165424	0.837075	-2.92234	0.533305	-0.981595	0.00347415	0.593822	0.326299
ENSG00000152990	0.978097	1.88209	0.286679	1.08204	1.0042	0.587124	0.275256	0.912529	-1.01759	-1.33008	0.763602	0.308873	0.183492	0.445104
ENSG00000153029	0.87277	0.588844	1.00594	0.96656	0.997631	0.137185	0.959467	0.853552	-0.53256	1.30226	0.183239	0.594338	0.192828	0.85461
ENSG00000153048	0.210419	0.782129	0.451563	0.546054	0.783104	0.184158	0.859351	0.78475	0.74243	0.814987	0.802872	0.457827	0.41508	0.422049
ENSG00000153237	0.888277	0.349527	0.5511	0.658018	0.896478	1.0339	0.534822	0.642972	0.872868	-1.0313	-0.955565	0.382735	0.3024	0.339292
ENSG00000153310	0.535799	0.600247	0.380047	0.413896	0.786925	0.362086	0.318096	0.27405	-0.249266	-1.18667	-0.283495	0.803155	0.235358	0.776797
ENSG00000153391	0.537341	0.130625	1.04682	1.02618	1.03657	0.91338	0.923816	1.07375	1.59268	1.91756	-1.79184	0.111232	0.0551663	0.0731585
ENSG00000153666	0.666932	0.916965	1.65853	1.34443	0.266191	1.03424	0.803789	1.70947	-0.616798	2.0996	-0.16452	0.537368	0.0357644	0.869321
ENSG00000153767	0.755881	1.01849	0.480289	0.840039	0.777845	0.165039	0.628316	1.02737	-0.579423	0.302199	1.36275	0.562304	0.762501	0.172962
ENSG00000153832	0.616139	0.186335	0.961267	1.05096	1.08241	0.729307	0.397067	0.551208	-0.072226	0.45715	-2.73669	0.942422	0.647563	0.00620602
ENSG00000153944	1.00935	0.710963	0.238133	0.27144	0.929059	0.412183	0.708781	0.959685	1.02939	-1.16628	2.03018	0.303297	0.243501	0.0423387
ENSG00000153982	0.359002	0.634966	0.896251	0.172382	0.458782	0.870003	0.739313	0.393017	0.422621	-0.129157	-0.28752	0.672572	0.897233	0.773714
ENSG00000154079	0.525883	0.657807	2.67383	0.773306	0.265922	0.335652	0.838345	0.794238	-1.25685	1.72766	-0.646309	0.208807	0.0840484	0.518079
ENSG00000154240	0.263024	0.354484	0.880573	0.124292	0.305445	2.64509	0.50988	0.421358	0.91766	-0.662816	-0.977467	0.358797	0.507448	0.328338
ENSG00000154269	1.86744	3.66088	3.56583	3.76911	1.23824	1.89341	4.11367	4.59805	-0.515016	3.73007	1.90549	0.606542	0.000191426	0.0567169
ENSG00000154451	0.756653	0.419234	1.03232	1.60129	0.375319	0.894786	0.590673	0.86138	-1.23061	1.85573	-1.44388	0.218468	0.0634928	0.148773
ENSG00000154582	0.206969	0.199454	0.721065	0.465971	0.73442	0.517316	0.538352	1.0932	1.70263	1.53181	-0.529064	0.088638	0.125569	0.596761
ENSG00000154783	0.287319	0.177665	0.386219	0.713202	0.735472	1.05952	1.35117	0.879124	3.24846	1.41209	-0.262873	0.00116031	0.157924	0.792649
ENSG00000154839	0.971125	0.79787	0.573362	0.134149	1.05235	0.353935	0.15844	1.04373	0.107937	-1.03528	0.701332	0.914046	0.300537	0.483096
ENSG00000154889	0.2578	0.763814	0.479799	0.914453	1.08305	0.41212	0.709239	0.573722	0.37903	0.167855	-0.611913	0.704666	0.866697	0.540595
ENSG00000155034	0.1735	0.790892	0.816208	0.673176	0.414889	0.794565	1.01698	0.182178	-0.0405163	0.461711	-0.480187	0.967681	0.644289	0.631095
ENSG00000155085	0.307597	1.87837	0.211881	0.62053	0.300799	0.761171	0.936145	0.3992	-0.35079	-0.610108	0.918924	0.725746	0.54179	0.358135
ENSG00000155380	0.698195	0.587018	1.0124	0.333668	0.546542	0.791525	0.204792	0.652318	-0.509259	-0.490571	-0.632701	0.61057	0.62373	0.526929
ENSG00000155849	0.244412	0.264887	0.238941	0.196767	0.518822	0.297382	0.773123	0.354567	1.31857	0.31403	0.508317	0.187314	0.753498	0.611231
