id	group_1_sample_1_ER-ERR1084811_PE	group_1_sample_2_ER-ERR1084806_PE	group_1_sample_3_ER-ERR1084805_PE	group_1_sample_4_ER-ERR1084775_PE	group_1_sample_5_ER-ERR1084765_PE	group_1_sample_6_ER-ERR1084764_PE	group_1_sample_7_ER-ERR1084763_PE	group_2_sample_10_TN-ERR1084799_PE	group_2_sample_11_TN-ERR1084798_PE	group_2_sample_12_TN-ERR1084768_PE	group_2_sample_13_TN-ERR1084766_PE	group_2_sample_1_TN-ERR1084810_PE	group_2_sample_2_TN-ERR1084809_PE	group_2_sample_3_TN-ERR1084808_PE	group_2_sample_4_TN-ERR1084807_PE	group_2_sample_5_TN-ERR1084804_PE	group_2_sample_6_TN-ERR1084803_PE	group_2_sample_7_TN-ERR1084802_PE	group_2_sample_8_TN-ERR1084801_PE	group_2_sample_9_TN-ERR1084800_PE
Group	ER	ER	ER	ER	ER	ER	ER	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN
ENSG00000152767	0	1	0	0	0	0	0	0	0	0	0	0	0	1.14	1	0	0	0	0	0
ENSG00000152904	0	1	0.92	0	0	0.98	0	1	0	0	0	0	1.83	0	0	0	0	1.17	0	2.72
ENSG00000152936	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152939	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000152990	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15
ENSG00000153029	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000153048	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153237	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153310	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
ENSG00000153391	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000153666	1	2	0	5	1	1	1	0	1	2	4	3	0	1	1	0	2	3	10	0
ENSG00000153721	0	0	0	0	0	0	0	1	0	0	0	1.3	0.96	0	1.99	0.98	0	2.34	0	0
ENSG00000153767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000153933	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000153944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04	0	0	0
ENSG00000153982	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154240	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154269	6	17	3	6	10	9	9	6	3	40	42	1778	104	354	26	3	262	5	7	0
ENSG00000154451	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000154783	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000154839	0	0	0	0	0	0	0	0	0	0	2	0	1.02	0	0	0	1	2.09	1	0
ENSG00000154874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000154889	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000155034	1	1	1	3.16	1	0	0	0	2	2	0	3.04	0	0	0	0	1	2	0	1
ENSG00000155085	0	1	0	0	0	0	0.99	1	0	0	0	0	1.19	1.37	0	0	0	1.05	0	0
ENSG00000155111	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155380	0	0	0	1.01	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000155465	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000155621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000155849	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000155858	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000155957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02	0
ENSG00000156009	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156150	0	0	0	2.29	0	0	0	3.48	0	142.71	150.26	0	22.85	0	86.37	10.81	0	1.91	113.33	97.11
ENSG00000156218	1.49	6.18	1.02	1.96	0	0.99	0	3.54	2.65	3	0	1	8.54	3.03	1.03	3.12	7.79	6.12	3.02	5.42
ENSG00000156265	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156413	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000156482	2	0	0	1	1	0	2	0	0	2	8	11	0	0	0	0	3	0	1	0
ENSG00000156500	0	1.81	0	0	0	0	0	1.64	3.02	0.74	0	0	0	1.99	0	2.06	0	0	0	0
ENSG00000156508	14164.19	12439.13	20472.43	13820.86	12390.2	14150.69	14753.16	13503.47	33760.63	24670	22366.13	19684.36	17199.95	13589.64	16170.13	30519.42	19852.52	11637.81	25084.06	30654.57
ENSG00000156509	0	0	0.98	0	0	0	0	1.02	1.55	0	0	0	0	0	0.99	0	0	0	3	0
ENSG00000156531	0	0	0	0	0	0	0	0	1.05	0	0	0	1	0	0	0	0	0	0	0
ENSG00000156535	0	0	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	2.01
ENSG00000156675	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ENSG00000156869	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000156968	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
ENSG00000157087	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0
ENSG00000157106	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1.27	0	0	0	0
ENSG00000157150	7	132	6	10	8	4	4	2	7	4	27	39	109	10	62	0	5	69	0	11
ENSG00000157152	0	4	0	0	0	0	0	427	61	123	21	8	73	26	85	0	0	250	2	18
ENSG00000157214	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157388	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000157551	0	2	0	2	0	1.02	0	0	2.83	16.94	1	0	5.5	1	6.62	0	3.56	0	4.63	17.48
ENSG00000157895	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000158122	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000158161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000158286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000158411	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158636	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000158691	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000158711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7
ENSG00000158769	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0	0	0	0	7	0
ENSG00000158859	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000158901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000159140	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159147	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000159173	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159202	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000159210	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000159256	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159259	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159307	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000159322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.25
ENSG00000159433	0	0	0	0	0	0	0	0	0.99	0	0	0	0	2	0	0	0	0	0	0
ENSG00000159720	0	0	1	0	0	0	0	2	0	0.11	0	4.19	0	0	0	0	0	0	0	0
ENSG00000159921	0	0	0	0	0	0	0	1	1.01	0.87	0	0	4	0	0	0	0	0	0	0
ENSG00000160049	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0
ENSG00000160062	0	0	0	0	0	1	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0
ENSG00000160194	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000160209	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000160214	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000160223	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.91	1	2	1	0
ENSG00000160229	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000160305	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
ENSG00000160321	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160352	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ENSG00000160392	21.95	10	16	26.38	25.49	19.21	22.17	3	4	6	0	0	14	9	9	4	22	4.69	7.5	30.12
ENSG00000160408	0	0	0	0	0	0	0	0	0	0	0	0	1.19	0	0	0	0	0	0	0
ENSG00000160439	0	0	1.99	0	0	0	0	0	1.23	0.87	0	0	0	0	2	0	0	0	0	1
ENSG00000160471	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000160613	1	0	0	1.3	0	0	0	1	0	1	3.43	2	4	0	0	0	0.53	0	1.79	0
ENSG00000160752	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000160877	3	18	14	32	13	16	11	14	19	11	19	11	10	6	11	6	24	22	17	4
ENSG00000160949	0	0	0	0	0	0	0	0.08	0	0	1	0	0	0	2.94	0.99	1	0	0	0
ENSG00000160961	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000160991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
ENSG00000161010	4.97	1.76	1.99	2	0	3	0	0	4.55	1.79	0	2	3.57	0	1.83	1.81	5.52	3	3.63	1.77
ENSG00000161204	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000161243	0.89	4	0	0	0	1	0	2	1	1	0	0	1	0	3.01	1	0	5	6.08	0
ENSG00000161270	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000161558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000161570	0	0	1	0	0	2	0	2.39	6	2.42	0	0	0	0	1.01	1.2	4.89	0	2	1
ENSG00000161652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000161681	0	0	0	0	0	0	0	6	0	0	5	0	0	28	18	0	2	0	0	0
ENSG00000161714	0	5.11	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ENSG00000161798	0	0	4	3	1	0	0	42	900	480	0	18	380	0	109	50	56	585	4	126
ENSG00000161888	0	0	1	1	2.01	1	1	0	2	0	1	1	1	3	1	0	2	2	4	4
ENSG00000161960	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000161980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000162065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0
ENSG00000162144	0	1	1.01	0	0	0	0	0	0	0	0.3	0	0.99	0	0	1.99	1.47	10.04	0	0
ENSG00000162231	2	0	0	1	0	1	3	0	1	0	3	0	1	3	0	0	0	1	0	2
ENSG00000162367	0	0	2	0	0	0	0	19	15	13	153	0	2	17	116.58	0	1	1	201	3
ENSG00000162378	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0.96	0	0	0	0
ENSG00000162390	0	0	0	0	0	1	0	0	0	0	0	1.31	0	0	0	0	0	0	1	0
ENSG00000162399	1	9	7	4	0	1	0	7	1	1	0	1	5	1	16	0	0	0	0	3
ENSG00000162408	0	0	0	0	0	0	0	1.25	0	4	1	0	0	0	0	0	1	0	0	0
ENSG00000162419	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	1	1.08	0	2.91
ENSG00000162438	0	0	0.63	0	0	0	0	0	0	0	0	0	0.96	1	0	0	0	0	1	0
ENSG00000162458	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0.97
ENSG00000162520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000162552	0	0	3	3	7	3	1	0	2	1	0	2	4	5	2	1	0	0	2	1
ENSG00000162585	0	1	0	0	0	0	0	0	0	0	0.79	0	0	0	0	0	0	0	0	0
ENSG00000162594	0	0	0	0	0	0	0	0	0	1	0	0.79	0	0	0	0	0	0	0	0
ENSG00000162654	0	0	0	0	0	0	0	0	0	1.02	0	4	0	1.63	1	0	1	2	0	0
ENSG00000162685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000162695	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000162728	1	1	8	3	0	0	0	4	5	8	9	14	8	0	19	1	8	1	4	5
ENSG00000162783	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000162896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0	0	0	1	0
ENSG00000162928	2	0	0	0	0	0	0	0	0	1.02	0	1	1	0	0	1	0	0	0	0
ENSG00000162959	0	0	0	0	0	0	0	0	0	0	0	0	1.21	0	0	0	1.22	0	2.49	0
ENSG00000162971	0	0	0	0	0	0	0	0	0	0	0	1.98	0	0	0	0	0	0	0	0
ENSG00000162989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000163017	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	3	0	0	2	3
ENSG00000163041	721.57	839.32	1833.25	324.82	411.21	360.36	193.67	409.49	351.58	828.57	874.43	2884.97	1338.87	394.83	1700.55	979.98	957	475.46	984.03	1742.62
ENSG00000163081	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0
ENSG00000163093	0	1.01	1	0	0	0	1	0	1.95	2.92	0	0	0	0	1.02	1.05	0	0	1	1.12
ENSG00000163110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000163113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000163132	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000163156	0	0	0	0	0	0	0	1.01	0	0	0	0	1	0	0	0	0	0.98	0	0
ENSG00000163162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000163257	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163319	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163322	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000163328	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000163364	4.25	0.5	2.44	1.36	0	1.72	4.03	0.99	2.02	0	0	0	1.83	2.95	6.81	0.38	6.76	5.91	0.65	1.29
ENSG00000163376	2	3	8	0	0	0	0	5	12	71	42	48	15	13	119	13	29	8	12	19
ENSG00000163380	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000163428	2	1.02	0	0	0	0	0	0	0	0	2.01	0	1	0	0	0	0	0	0	0
ENSG00000163435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000163468	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
ENSG00000163527	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000163531	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0
ENSG00000163541	1	1	0	0	0	0	0	0	0	2.34	0	0	2	2	1	0	0	0	1.01	7.39
ENSG00000163545	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000163564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000163576	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000163597	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000163633	1.66	0	0	2.28	0	0	0	0.05	0.39	0	3.12	1	0	0	0	0.99	0.51	1	0	1.94
ENSG00000163644	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000163655	0	0	2	0	0	1	0	0	0	0	1	2	2	1	0	3	1	0	0	0
ENSG00000163661	0	1	9	1	1	0	0	58	821	696	1106	148	52	0	23	87	1	68	102	115
ENSG00000163683	2	0	3	2	1	2	2	0	0	0	0	1	0	1	0	1	0	0	0	0
ENSG00000163702	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163735	0	0	5	0	1	0	0	0	3	0	1349	104	45	2	5	33	0	1	456	12
ENSG00000163807	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000163840	0	0	0	0	0	0	0	0.99	0	0.98	0	0	0.99	0	0	1	0	0.98	0	0
ENSG00000163900	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.98	0	0
ENSG00000163904	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000163939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000163956	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000164066	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	5.06	1	2
ENSG00000164070	1.02	1	1.54	0	0	0	0	0	1	0	0	0	0	0	0.97	1.99	0.97	0	1	0
ENSG00000164074	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000164096	0	1	0	0	2	1	1	1	0	0	1	6	1	0	0	0	3	0	1	0
ENSG00000164106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000164124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000164197	2	57	4	0	2	3	5	17	172	76	108	58	43	1	80	3	0	14	2	43
ENSG00000164221	2	4	4	0	2	1	0	1	5	6	8	6	4	0	9	2	8	2	5	2
ENSG00000164237	0	0	0	0	0	0	0	0	1.11	0	1.01	0	0	1	0	0	0	0	0	0
ENSG00000164292	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000164327	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.29	0	0	0	0	1
ENSG00000164342	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000164366	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000164398	2.29	0	0	0	0	0	0	0	0.41	0	0	0	2.41	1	0	0	1.39	0	0	0
ENSG00000164403	0.98	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164465	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000164484	0	0	0	0	0	0	0	1	4	0	90	198	9	0	25	291	1	27	5	2
ENSG00000164485	0	4	9	0	0	0	0	16	14	192	0	64	139	0	7	51	4	1	15	1
ENSG00000164609	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000164615	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164638	0	2	1	1	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0
ENSG00000164647	1	38	1	0	2	1	0	0	0	15	38.15	5	13	40	1	0	19.02	0	1	2
ENSG00000164663	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000164687	66	4	43	0	0	0	0	88	50	67	32	10	67	13	138	67	0	33	52	46
ENSG00000164733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000164754	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164841	2	14	0	0	8	2	1	1	10	30	59	40	33	0	86	3	29	21	5	11
ENSG00000164902	1	2.74	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164916	0	5.28	3.77	2.73	0	0	0	2.72	5.31	0	1.14	0	0	3.33	0	2.62	9.27	14.06	4.92	12.37
ENSG00000164924	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000164935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000164941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000164944	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000164975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000164976	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165055	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0
ENSG00000165084	0	0	1	0	0	0	0	0	0.89	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165092	0	39	0	0	0	0	1	30	2	12	1131	22	77	21	13	1	1040	2	53	1
ENSG00000165102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000165105	34.83	7.07	3	10.64	6.97	4	8.78	3	10.02	3	0	1.48	5.98	5.01	9.08	2.78	2.16	9.45	1.01	97.95
ENSG00000165233	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165275	122	15	11	16	30.06	37	29	10	18.01	23	2	5	19	18	12	7	9	9	29	12
ENSG00000165495	2	0	0	7	0	0	0	1	4	0	79	24	7	18	14	0	4	9	3	15
ENSG00000165525	0	0	0	2.91	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0.26
ENSG00000165626	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23	1	0
ENSG00000165629	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000165633	1	0	0	0	0	0	0	0	1.02	3.76	0	0	2.02	0	0	0	0	0	0	0
ENSG00000165637	0	2	6	4	3	5	8	4	1	2	93	15.22	1	3	4	2	2	0	0	3
ENSG00000165650	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	1	0	0	0	0	0
ENSG00000165688	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000165698	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165795	10	4.96	7	6	21	24	26	21	171	550.97	82	180.3	65	316	23	20	6	13	47	311.64
ENSG00000165805	30.29	28.57	12.78	19.02	19.59	2.79	13.17	17.83	23.71	29.15	9.52	40.9	46.77	4.93	29.42	15.25	20.73	22.98	28.51	22.43
ENSG00000165806	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000165821	222.1	255.18	230.91	65.16	651.01	651.45	504.03	112.46	63.72	63.97	50.26	20.31	90.46	153.96	78.93	210.41	143.78	42.17	121.54	267.99
ENSG00000165934	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000166008	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000166012	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000166035	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166068	0	0	0	0	0	0	0	0	0	1.2	1	0	0.29	0	1.36	0.34	0	0	0	1.03
ENSG00000166130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97	0	0
ENSG00000166135	0	0	0	0	0	0	0	0	0	1.02	0	0	0	0	0	0	0	0	0	0
ENSG00000166164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000166170	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166275	0	1	0	0	0	0	0	1	0	0	0	0	1.99	0	0	0	0	0	0	0
ENSG00000166295	0	1	0	1	2	0	0	0	0	1	0	0	2	0	0	1	0	1	0	0
ENSG00000166317	0	0	0	1	0	0	0	1	0	0	0	0	0.99	0	0	0	0	0	0	0.95
ENSG00000166348	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166377	10.28	2.48	9.08	3.91	4.27	4.51	2.1	9.31	3.03	0.85	4.59	10.22	7.02	3.63	8.07	5.4	0	3.37	6.16	13.31
ENSG00000166398	0	0	0	0	0	0	0	0	0	1.28	0	0	0	0	0	0	1	0	0	0
ENSG00000166435	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166441	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
ENSG00000166471	0	0	0	0	1	0	1	0	0.97	0	1	0	0.9	0	0	3.1	0	1	0	6.57
ENSG00000166770	0	1	0	0	0	0	0	1	0	0	0	3	11	0	32	6	0	0	28	7
ENSG00000166803	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2.58	0	1
ENSG00000166822	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166840	54.5	61	125.5	280	2	1	0	97.82	127.89	39.77	32.69	1	79.75	0	18	23.8	24	6	8	3
ENSG00000166855	0	0	0	1	1.98	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
ENSG00000166888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
