id	group_1_sample_1_ER-ERR1084811_PE	group_1_sample_2_ER-ERR1084806_PE	group_1_sample_3_ER-ERR1084805_PE	group_1_sample_4_ER-ERR1084775_PE	group_1_sample_5_ER-ERR1084765_PE	group_1_sample_6_ER-ERR1084764_PE	group_1_sample_7_ER-ERR1084763_PE	group_2_sample_10_TN-ERR1084799_PE	group_2_sample_11_TN-ERR1084798_PE	group_2_sample_12_TN-ERR1084768_PE	group_2_sample_13_TN-ERR1084766_PE	group_2_sample_1_TN-ERR1084810_PE	group_2_sample_2_TN-ERR1084809_PE	group_2_sample_3_TN-ERR1084808_PE	group_2_sample_4_TN-ERR1084807_PE	group_2_sample_5_TN-ERR1084804_PE	group_2_sample_6_TN-ERR1084803_PE	group_2_sample_7_TN-ERR1084802_PE	group_2_sample_8_TN-ERR1084801_PE	group_2_sample_9_TN-ERR1084800_PE
ENSG00000132330	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000132498	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000132530	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000132561	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000132570	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000132680	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000132793	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01
ENSG00000132840	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000132874	2.00	2.76	1.00	0.00	0.00	0.00	0.00	1.86	0.00	3.07	0.00	1.00	6.77	1.00	0.00	2.00	0.00	14.67	1.31	0.00
ENSG00000132912	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000132915	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.88	3.03	2.00	0.00	1.00	0.00	0.00	0.00	0.00	1.68	0.00	0.00
ENSG00000132975	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	448.00	796.00	0.00	38.00	17.00	0.00	196.00	1.00	3.00	246.00	0.00	442.00
ENSG00000133056	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.00	0.00	16.02
ENSG00000133059	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.85	1.07	0.00	0.00	0.00
ENSG00000133114	1.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000133131	12.93	14.17	6.82	12.08	3.13	1.65	5.94	3.06	4.69	11.92	10.01	18.43	39.31	5.71	13.26	15.98	12.51	22.02	8.77	24.28
ENSG00000133138	66.39	44.88	17.87	34.75	11.15	12.64	16.37	18.39	39.72	25.86	10.38	47.92	67.61	24.13	47.87	22.59	26.25	66.76	13.91	819.36
ENSG00000133256	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000133460	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000133466	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000133477	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00
ENSG00000133488	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000133627	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000133703	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000133789	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000133805	2.00	5.00	5.00	21.00	24.00	36.00	27.00	9.00	10.00	10.00	1.00	2.00	3.00	19.00	18.00	3.00	0.00	0.00	0.00	8.00
ENSG00000133812	1.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.99	0.00	0.00	0.00
ENSG00000133816	37.84	27.31	262.26	232.87	133.63	141.09	141.60	480.56	250.63	109.38	92.60	655.21	454.40	695.44	193.38	506.00	193.31	206.00	123.22	53.59
ENSG00000133884	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000133961	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2.31	0.00	0.00	0.00	0.00	0.00
ENSG00000133980	0.00	0.00	1.00	0.00	1.00	1.00	0.00	1.00	8.00	945.00	0.00	36.00	2.00	2.00	34.00	0.00	0.00	0.00	2.00	0.00
ENSG00000133983	214.34	178.11	271.20	307.00	167.15	123.35	123.00	156.58	151.36	116.00	533.56	542.80	190.63	147.56	160.17	113.39	253.74	109.37	301.21	182.51
ENSG00000134001	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000134061	0.00	0.00	0.00	0.00	1.00	0.00	0.00	60.00	101.00	96.00	0.00	2120.00	11.00	6.00	50.00	2.00	1.00	16.00	0.00	15.00
ENSG00000134086	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000134146	0.00	1.00	10.17	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00
ENSG00000134184	6.74	377.07	0.31	3340.85	12.61	0.00	0.00	0.00	125.29	0.73	44.36	0.00	837.71	308.06	147.79	111.35	6.16	14.12	15.56	52.16
ENSG00000134201	0.00	0.00	0.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000134202	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	3.29
ENSG00000134245	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000134248	0.00	2.00	2.00	0.00	0.00	0.16	0.00	3.67	5.62	2.25	1.00	0.00	2.00	0.00	4.41	0.00	0.00	2.31	1.89	2.01
ENSG00000134265	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000134283	3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.59	0.00	0.00	0.00	1.13	0.08	0.00	0.00
ENSG00000134285	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000134324	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	3.00	1.00	59.46
ENSG00000134369	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000134375	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000134539	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2.09	0.00	1.00	1.00	0.00	3.06	2.00	7.06
ENSG00000134548	3.00	2.00	8.00	0.00	1.00	4.00	1.00	7.00	11.00	15.00	64.00	50.00	105.00	0.00	4.00	14.00	15.00	13.00	19.00	15.00
ENSG00000134697	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000134717	1.06	1.00	0.00	2.00	0.00	1.00	0.00	1.00	0.00	0.00	7.30	10.19	3.00	1.00	0.00	6.00	0.00	3.00	1.00	1.00
ENSG00000134748	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000134757	0.98	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.99
ENSG00000134762	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.00	0.00	3.72	0.72	0.00	1.00	11.00	3.96	0.00	1.00	2.86	2.20	15.00
ENSG00000134830	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.00	0.00	1.00
ENSG00000134873	0.00	0.00	0.00	0.00	0.00	0.00	1.00	6.66	123.00	37.46	37.00	3396.40	465.00	0.00	7.00	35.00	0.00	8.00	23.00	11.00
ENSG00000134874	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.34	0.00	1.54	0.00	28.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000134897	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000134955	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000134986	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000135077	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000135093	0.00	3.00	5.00	3.00	8.00	13.00	2.00	3.00	8.00	1.00	0.00	0.00	0.00	0.00	11.00	2.00	0.00	0.00	0.00	3.00
ENSG00000135119	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99
ENSG00000135124	0.00	2.00	1.00	0.00	0.00	0.00	1.00	2.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.00	2.00
ENSG00000135269	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000135297	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000135378	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000135390	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000135424	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000135480	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000135637	0.00	0.00	2.00	4.02	0.00	0.00	0.00	0.00	0.00	0.00	2.01	1.00	0.00	1.00	0.00	0.00	1.01	0.00	1.32	0.00
ENSG00000135677	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000135678	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000135720	2461.05	1194.01	2745.47	1851.33	3842.92	3415.47	3349.47	3033.00	2705.15	2325.03	7342.81	4630.70	3000.42	1043.40	4412.22	3041.50	2084.98	1333.50	2329.25	3276.77
ENSG00000135778	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.81	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000135842	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000135903	0.00	5.00	0.00	0.00	1.00	0.00	1.00	0.00	362.00	0.00	604.00	2.00	9.00	0.00	185.00	46.00	0.00	130.00	0.00	24.00
ENSG00000135917	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000135919	0.00	1.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000135956	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000135966	2.00	1.12	9.06	3.17	4.00	12.02	1.41	4.01	12.22	3.00	2.00	2.00	3.34	3.00	10.00	5.06	1.04	9.06	8.00	2.10
ENSG00000135968	0.00	0.00	0.00	0.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64
ENSG00000135976	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000136002	0.00	0.00	1.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000136051	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000136155	3.00	1.00	3.00	2.00	1.00	0.00	0.00	0.00	1.00	735.00	0.00	108.00	3.00	0.00	518.00	2.00	14.00	8.00	31.00	12.00
ENSG00000136169	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000136231	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000136267	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000136319	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00
ENSG00000136381	0.95	1.94	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.89	0.00	0.00
ENSG00000136634	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000136731	3.06	1.00	1.00	6.54	2.00	1.00	2.00	0.00	0.00	0.00	1.00	3.00	1.00	0.00	2.00	0.00	1.00	2.00	1.00	0.00
ENSG00000136819	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000136868	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.15	2.00	0.00
ENSG00000136895	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000136937	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000136944	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000137033	0.00	0.00	1.00	0.00	1.00	0.00	0.00	20.00	10.00	7.00	86.00	143.00	1.00	1.00	5.00	8.00	0.00	0.00	0.00	2.00
ENSG00000137166	0.00	0.00	0.00	1.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000137221	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000137270	7.00	1.00	4.00	0.00	3.00	2.00	0.00	0.00	6.00	7.00	188.00	2.00	52.00	0.00	17.00	1.00	15.00	5.00	19.00	5.00
ENSG00000137364	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.04	2.51	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
ENSG00000137413	1.98	0.00	1.00	1.00	2.00	0.00	1.00	3.00	0.00	0.00	0.00	0.00	0.00	1.00	2.21	1.00	0.00	1.00	1.16	1.00
ENSG00000137497	1.10	1.00	25.63	0.00	0.00	0.00	0.00	5.29	13.75	2.48	1.00	1.00	2.00	0.00	5.00	0.00	0.00	1.02	3.22	16.18
ENSG00000137500	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.98	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	4.00	0.96	2.36
ENSG00000137501	0.00	0.00	0.00	0.00	0.00	4.60	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.00	0.00	1.86	8.72	12.05	0.00	0.00
ENSG00000137642	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000137770	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000137809	0.00	2.00	2.00	0.00	0.00	1.00	0.00	10.00	35.00	4.00	149.00	8.00	45.00	1.00	15.00	0.00	0.00	1.00	0.00	45.00
ENSG00000137812	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000137814	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000137818	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000137819	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000137822	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000137857	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000137871	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000137941	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000137992	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000137996	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000138028	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000138032	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000138035	2.04	0.00	0.00	0.70	0.00	0.99	2.00	1.99	1.23	1.00	1.99	2.00	1.90	2.07	1.76	0.00	0.60	2.84	2.41	1.19
ENSG00000138039	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.98	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000138131	1.00	0.00	4.00	0.00	7.00	23.00	11.00	41.00	0.00	123.00	1.00	110.56	75.00	20.00	99.00	373.00	4.00	638.00	0.00	62.00
ENSG00000138152	0.00	1.00	19.00	8.00	0.00	0.00	0.00	2.00	3.00	0.00	4.00	0.00	1.00	41.00	6.00	2.00	2.00	5.00	5.00	5.00
ENSG00000138162	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000138185	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000138326	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000138435	0.00	2.00	0.00	3.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	2.00	2.00	1.00	0.00	0.00	2.00	0.00	1.00
ENSG00000138439	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000138442	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000138443	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000138468	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00	1.03	0.00	0.00	0.00	0.00	0.00	0.00	0.94	0.00	1.00	0.00	0.00
ENSG00000138593	6.00	0.00	1.00	1.00	1.00	2.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.01	0.00	7.10
ENSG00000138604	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000138757	2.00	2.11	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.04	2.01	0.00	0.00	0.00	0.00	0.30
ENSG00000138760	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000139117	27.00	57.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	10.00	686.00	441.00	11.00	0.00	162.00	1.00	1.00	186.00	112.00	29.00
ENSG00000139154	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000139160	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000139218	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000139323	0.79	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54
ENSG00000139344	0.00	0.80	0.00	0.33	0.26	0.00	0.00	7.36	0.00	1.69	0.00	0.00	16.39	0.00	1.43	10.88	0.00	0.00	1.00	0.00
ENSG00000139547	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000139624	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000139629	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000139631	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000139697	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000139719	1.00	0.00	2.46	0.00	0.00	1.00	0.00	1.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
ENSG00000139722	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000139977	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
